channel_id,bright,skin,white,ed,var,dom,sym,sat_std,lines,entropy,sat_mean,is_bot,rank_score
UCFBgBBGsDcqx_Za48ySiiDQ,0.2994781454703275,0.5258408919123205,0.040940766550522645,0.1361693210393965,0.2501514109134836,0.23640302359882004,0.5359217916014662,0.6050328934961934,0.005670446964643095,0.3119866239363981,0.7681137546225207,,0.9597615404598612
UC-hnLZfEc4fx3M8N_FB7zew,0.14009721454454993,0.8704333585285967,0.04225530566993982,0.26823134953897737,0.16244900844589186,0.810287610619469,0.11133523397140443,0.6640726668331525,0.0006671114076050701,0.6252934088048849,0.752031321647622,False,0.9394883007659673
UC-DQiqiaogkBHFtbXmnBgZg,0.4852816283789161,0.661753590325019,0.08096293949952486,0.6174350377200336,0.23774585977383442,0.20676622418879054,0.5012336284324024,0.6122538635406285,0.21080720480320214,0.29775284884635156,0.6972523684259025,False,0.9222190811584952
UC07shHxF5HQUl5m_h2B7z3w,0.5495720422867933,0.5427059712774,0.004561292366170415,0.19094719195305954,0.4625225713508969,0.11578171091445422,0.5109997642065551,0.5968390071690379,0.0023348899266177454,0.3379410794563803,0.6758457600352288,False,0.893947264126053
UCC0wvlGND7w_nODFDu-0ZFA,0.4801792522478642,0.5230694129503654,0.009280962939499525,0.24899413243922885,0.41404839781079866,0.14050977138643062,0.378933999271184,0.5401971357214805,0.054536357571714475,0.31710758508153813,0.6612846137538292,True,0.8931669453628794
UC-5i7nYS71UbUROUqR-6j2Q,0.36074098036795865,0.5738221214411691,0.047576813430471966,0.7701592623637888,0.29510471662751997,0.05641592920353977,0.4079376647874642,0.6394627048325523,0.3372248165443629,0.19262124572534067,0.6380731184255058,False,0.8903590918287916
UC-5CQgrzjOD9287BjZY8Z8g,0.4948808891803361,0.4675610985134795,0.06715235983528667,0.18860016764459347,0.15270335091952356,0.28936209439528027,0.30669760562474546,0.6756808645040346,0.0,0.34522135574536983,0.7630535750443258,False,0.7956518632436462
UC01H-jXPuEQSZ1cVnKZaLAw,0.5801275146760176,0.6891534391534392,0.0,0.30779547359597653,0.20601578691765757,0.0,0.3217058583953183,0.45579136572258994,0.0,0.5526746038511245,0.5293606272238415,False,0.7518572350429412
UC85z3H_eLI3L-AFVNOf90GA,0.34777409168369944,0.6999874023683548,0.015901171998732973,0.4212908633696564,0.256759181736732,0.31001106194690264,0.2874097018284709,0.6468142842221638,0.009006004002668445,0.2377228395332991,0.5128543881710337,False,0.7353928066622795
UC-8UBIO0FsvzK7oAagaEpbg,0.3996560078262358,0.5925925925925927,0.06582198289515363,0.38239731768650465,0.19438746015481623,0.2290744837758112,0.49145463119761623,0.6816527366260607,0.004669779853235491,0.24220247603305256,0.7355158372482138,False,0.7092484358265982
UC0MfObubaILqyQt6QlgADVQ,0.5654618421107078,0.5020786092214664,0.011719987329743428,0.4125733445096396,0.2168608069681747,0.06959808259587019,0.4146567061799318,0.7212786187503477,0.026684456304202804,0.329334897686138,0.8077800293434485,False,0.663927056625194
UC-BK9ADWD8RlyE9yUfg6iLQ,0.45288010684885693,0.5832703451751071,0.06721571111815014,0.4115674769488684,0.2593888500665839,0.07273230088495575,0.34309339563996466,0.630500514874762,0.021347565043362243,0.29891573619971334,0.7522408675808839,False,0.6620372442670477
UC-us2xuIKXYQBGNMdSyPxHA,0.41337285397395906,0.5127236079617032,0.06221095977193538,0.3190276613579212,0.3134151560499696,0.09421091445427732,0.5815588090287453,0.7638740783099098,0.0033355570380253505,0.3056759322450281,0.7991220826354571,False,0.6213591299186798
UC05IUMjdezMh6oKGN7Pr2sQ,0.4277111351766075,0.6586041824137063,0.01165663604687995,0.7230511316010059,0.33170605351701826,0.11790191740412981,0.4868866690960536,0.5356236988969028,0.18312208138759173,0.21552590156331153,0.5008077930887769,False,0.618783927080736
UC04jygX2ujdMkXui_5c_wpQ,0.48009862147546156,0.5408793146888385,0.06404814697497624,0.3371332774518022,0.3439002336872546,0.018528761061946897,0.7057158474630769,0.6651349388632066,0.007338225483655771,0.2717678969179038,0.6684630914168888,False,0.6137333677517753
UC85isExtfROZvkEBTwVlxCg,0.5663999583275827,0.527588813303099,0.02736775419702249,0.3025984911986589,0.28863921359404343,0.23543510324483774,0.3437825555722278,0.6005635481651497,0.0020013342228152103,0.30350698108322605,0.5151927285562576,False,0.6099025194531164
UC-4xUSqgpTbBg_ME3UW0nFQ,0.4498420610515519,0.26940035273368607,0.0019638897687678175,0.6984073763621124,0.22240299184982737,0.16159660766961648,0.3421266425157017,0.3565899328108396,0.3949299533022015,0.21559255951167622,0.5340039576185989,False,0.603758592771225
UC-9m6N4uepL6iRjMen-cNTw,0.371947744930728,0.7176240866717057,0.13430471967057334,0.45716680637049456,0.38106138088950586,0.07558997050147487,0.6344354890570405,0.5591839499550689,0.015677118078719146,0.23135115502499803,0.6134782690416609,False,0.5972155966795409
UC-pBZozoKovkSYB1rjfeQHQ,0.5000561068469096,0.4921894683799446,0.04985745961355718,0.7309304274937134,0.2598634095799217,0.25165929203539816,0.44600758826177356,0.635868253860165,0.22581721147431622,0.17479948346708163,0.6765583535154469,False,0.5672323465644875
UC8LVzPAtafmqJ_zdxkk3KvA,0.3089438330299181,0.10627676996724617,0.04485270826734242,0.4594300083822297,0.2961343383078205,0.3586144911504424,0.4142853315041477,0.5128021826041984,0.37008005336891264,0.22691848087647526,0.6452127839404607,True,0.5522882960107101
UC06NRkeBguiLIEeWECtAtMg,0.7175111538220933,0.47323003275384234,0.008172315489388661,0.39983235540653816,0.1614665150556247,0.21847345132743357,0.2488949861739298,0.6411230404297592,0.010340226817878585,0.34113361927245944,0.6368835810089475,False,0.5407446090152092
UCEIqhSOEL-70JDiY9CTpHfA,0.3196859209299958,0.33634101788863696,0.005448210326259107,0.1888097233864208,0.288853566869903,0.1582549778761062,0.31548653833787066,0.5519089380220357,0.03635757171447632,0.2060634907692772,0.4598773316428486,True,0.5357197799557486
UC01VKTdkVIcrVuVXcOyEt8A,0.15875876562989488,0.6642101284958428,0.0005068102629078239,0.148197820620285,0.4381649758558748,0.45335545722713866,0.06622580437718373,0.4181479607837002,0.0,0.6872168691730549,0.5278145184529184,False,0.527555260099227
UC0D74-aRi4u5cCCGnYOWcew,0.5391171824967085,0.593663391282439,0.0010769718086791258,0.6680637049455156,0.24045451998365067,0.0771570796460177,0.42636385072131366,0.6363856927718958,0.11507671781187459,0.31363305937746033,0.655741830134362,False,0.5103281931178931
UC1WSVxoPyRTrMt4sCPJYo2g,0.45416752165712126,0.6105442176870749,0.1991764333227748,0.3490360435875943,0.3194300757443052,0.12195796460176989,0.40522282480547056,0.6952223465059435,0.010340226817878585,0.38489840089752625,0.7651905011295189,False,0.5067780073134921
UC-7Q4oo_5_GBTJY3YvdE5BQ,0.29590020819169693,0.7217183169564123,0.10725372188786823,0.5381391450125734,0.3303942703300691,0.16546828908554567,0.3911384536237166,0.5593541900185508,0.03702468312208139,0.2974930469777053,0.6718184504408535,False,0.5064999673027701
UCIPdlgfWT3k1I1l8PANTheQ,0.3271134451234873,0.5937263794406652,0.27503959455178967,0.08901927912824813,0.4999265410833118,0.1908646755162242,0.2802683758118798,0.517329367361958,0.00033355570380253505,0.4698398991500714,0.5948156368042175,True,0.49438136859405213
UCBuf0Xg6i2mrlAlo2PjJ9Yw,0.5604407052861899,0.35663895187704714,0.003864428254672157,0.23252305113160102,0.36343328140980846,0.15652654867256632,0.28127478510642856,0.5182406142222541,0.0010006671114076052,0.3620287418060757,0.7075279151493212,False,0.4828005701854915
UCC7TGnaypFV4IBihLSYHgKQ,0.22556126928535936,0.38775510204081637,0.006952803294266709,0.10607711651299247,0.1640682635034127,0.3010693215339233,0.25566949261537797,0.5972675122821146,0.004669779853235491,0.5596944429296248,0.7191593545027157,,0.4816055193522063
UC-yW5VbUHcZKNJYY7iuSv2w,0.5029580844124468,0.526581002771479,0.013747228381374724,0.4742665549036044,0.2756636691347607,0.26521017699115046,0.5357409273113116,0.6457199116348583,0.023015343562374918,0.2662275572112093,0.6786443233999051,False,0.4663091251370972
UC0bJAJOQfidQg3kU8Pj-YnQ,0.5951507618969032,0.40646258503401367,0.00012670256572695597,0.25515507124895226,0.2559283739460686,0.04304941002949847,0.296639943409573,0.40308264020689244,0.0023348899266177454,0.37073880196765363,0.4971135600735771,False,0.45446942715938843
UC0GlwrYuJArxBhgmUUoodgA,0.5031340724832306,0.0,0.0788723471650301,0.9859178541492037,0.2832435933778984,0.522584808259587,0.2965970718741291,0.9658733953048277,0.7975316877918612,0.6304330331166641,0.9995035108350313,False,0.4513695313038284
UC-TsjvGYXCXABWm7H8H5WDg,0.4596533351443308,0.47978080120937266,0.0022172949002217295,0.35456831517183574,0.26898300838750144,0.2590339233038348,0.4231409830443076,0.30660809932438216,0.021347565043362243,0.2969311400626976,0.5047947038749048,False,0.4359895223909559
UC1QFyctcmCFwi3lmhMIuHvA,0.5803731190514267,0.32835726883345934,0.020905923344947737,0.2792958927074602,0.1911618210465447,0.10287610619469023,0.25577372403592635,0.6440271184469016,0.0010006671114076052,0.32024733857949217,0.6867618597658505,False,0.4313601496669527
UC-EEKHrSjgacBvNnH6d84bw,0.13714825814407305,0.6441169060216679,0.13367120684193856,0.4224643755238894,0.22569940187489757,0.27986725663716816,0.48676662879681043,0.6852116140789863,0.027685123415610406,0.31244110513477985,0.6593574319344158,False,0.42864182878142865
UC-HmiNlloBtHoYK-MO5F6rQ,0.3482689516393057,0.5538548752834468,0.14292049414000635,0.3364626990779548,0.3464964884126407,0.2685287610619469,0.5722020964180834,0.5409263604128527,0.00033355570380253505,0.25654341211395704,0.6480504035548023,False,0.4225508538065217
UC4bECuBxYNIpH_oHQ4Ted0A,0.4795331715606198,0.39808515998992194,0.03332277478618942,0.3743503772003353,0.2826484270374019,0.03217182890855452,0.5508756511114445,0.6536877633000333,0.005003335557038025,0.22541065584750097,0.7323310441895834,False,0.41880066500766056
UC-ymtWbzkQjZB-hbsDr6-iA,0.401403231024141,0.48904006046863197,0.24447260057016154,0.2266554903604359,0.5088626299422311,0.02507374631268433,0.35650039656170285,0.5442716993762364,0.0033355570380253505,0.29874742355646366,0.710643352852101,False,0.38755811527899064
UC0O6C-mAhH5tN5sv-5Q30PQ,0.6815321818407086,0.1835474930713026,0.003674374406081723,0.7091366303436715,0.16401579845447462,0.3099188790560472,0.2848288353947397,0.5264748453347114,0.34623082054703136,0.21376436335835347,0.5214491430875747,False,0.38503779398558424
UC-Xk92SSCeLehEG7lsdYhoQ,0.489845634363971,0.1952003023431595,0.02458029775102946,0.7926236378876782,0.20935359606511347,0.010047935103244865,0.44827763606353566,0.5623367829477166,0.34322881921280857,0.05470536816206728,0.6428549459430992,False,0.3840151001027874
UC-887BC5VJMqLzisnelQsKw,0.5642009593905701,0.0,0.35464048146974975,1.0,0.9652745731063767,0.23091814159292035,0.36001586246811423,0.8172505862976904,1.0,0.6970190819628039,0.9911374475547797,False,0.3693290930098785
UCBuVi3JjTHT0UDl0iAXWqIA,0.3772729054072639,0.5569412950365332,0.0003167564143173899,0.6355406538139146,0.25690115521994666,0.1509033923303834,0.34763349124348886,0.6610780645954093,0.1027351567711808,0.1807619548833168,0.4276820445360856,False,0.36200747736211536
UC-JSHT9kBym9BwLdnf3mCag,0.4743937357009693,0.5509574200050391,0.044472600570161544,0.503772003352892,0.4294198330912956,0.24953908554572268,0.8615474480718528,0.6459935940400592,0.030687124749833223,0.27317364369076425,0.6920796732847074,False,0.3418674631794332
UC-Fe_qlldUj0-w5zekiA-Yg,0.5121406210407248,0.39695137314184936,6.335128286347799e-05,0.40989103101424984,0.20308555311111068,0.13956489675516226,0.32216994276650013,0.5101643217463845,0.01134089392928619,0.2561751256256132,0.6050722656567046,False,0.333268766725794
UC9W1g9URSFOtDtIpYakVF9w,0.6617570132950104,0.2357489292013102,0.04707000316756414,0.16726739312657168,0.4207583518707223,0.3969625737463126,0.5351316156138131,0.5636504390181267,0.022014676450967312,0.35648353114525133,0.6715999490315941,True,0.3291677891257807
UC0Z_51sO2vre73iwDFh9k9A,0.5355446003184337,0.34656084656084657,0.005955020589166931,0.37535624476110646,0.27918106414344707,0.11679572271386429,0.5111005123148484,0.6173530808777596,0.0036691127418278856,0.25840612850741784,0.7137940632303594,False,0.31677569838425235
UC02sPosOUwu_jLQBIAkCPxw,0.11699555502329095,0.466931216931217,0.28153310104529616,0.2377200335289187,0.14587818565265734,0.03134218289085544,0.3224829049752418,0.7396761654238764,0.0033355570380253505,0.30968605112278136,0.7759419543576461,False,0.30875775912312653
UC05U61YKNg-quO-E9rKFs7w,0.43898995018052767,0.5163769211388259,0.018055115616091227,0.6561609388097235,0.48801469900365846,0.09043141592920356,0.6249823154916294,0.5332084646540407,0.13775850567044698,0.1731375350960187,0.49961511286462823,False,0.30211138043884467
UC-98DA5BBZcYBCjWSnR8Z3w,0.3845215205661412,0.3698664651045604,0.04238200823566677,0.3522212908633697,0.24459111636834183,0.17394911504424782,0.37435531928576027,0.6836090854509044,0.007671781187458306,0.35389318950605875,0.8131987483448389,False,0.2797057135652311
UC0DlejTnq2XI9U1UZC5M9fg,0.3097110120092993,0.33604182413706224,0.12043078872347165,0.21357921207041075,0.4629945998278424,0.17883480825958697,0.7520235364729586,0.37764984582319816,0.0016677785190126753,0.12943528169733687,0.5705610955082749,False,0.27075186204645774
UC83oJntvuphCe2BN-xe1C2Q,0.3672196781438637,0.11829176114890402,0.003611023123218245,0.10930427493713328,0.0619184551479946,0.21091445427728617,0.0930537394696791,0.8622420165200049,0.0,0.5247602246356977,0.9340480530398516,False,0.25856053306382726
UC4f26YQqgVSqRKBS_d0lUXw,0.3946791722864793,0.4254220206601159,0.04314222363002851,0.3837384744341995,0.26180720628833437,0.18768436578171088,0.47761569955627947,0.38943311973858397,0.020346897931954638,0.29040602049930453,0.5936115753448148,False,0.25784898408004187
UC-VwX0trBkdCaG59nNx_9PA,0.39018137481491433,0.5483749055177627,0.0765283496990814,0.4378876781223806,0.5203758632207528,0.11476769911504425,0.7982947846777133,0.5253087090142583,0.004669779853235491,0.2439873630507421,0.5906860791687267,False,0.24498235096638243
UC05QwQKebmNUv1gvdxRnLOQ,0.1100921004237101,0.6113000755857899,0.018055115616091227,0.43855825649622804,0.33942163346260845,0.37619837758112096,0.2486784849199375,0.5104381664395392,0.015010006671114077,0.38548572148625515,0.555287843949778,False,0.24110251185413234
UC0ajGvDQcvAE6igHVc1qgdQ,0.4272905163850249,0.42964222726127493,0.009629394995248654,0.5275775356244762,0.4104644895201751,0.21819690265486724,0.6571102441533945,0.4613999400313553,0.05003335557038025,0.10987665367569077,0.5362435894353332,False,0.22566726230082645
UC-7_cPJH8YkOlB5G6LQ4ibg,0.3953860455334446,0.10726883345930965,0.005131453911941717,0.16311818943839063,0.14657497604737033,0.11956120943952797,0.2797539173865513,0.6093962323358488,0.0006671114076050701,0.23920768636561696,0.6615313394060105,False,0.22400897873507952
UC4dQjIp2RwwDvsjp82x_LyQ,0.5852596481260921,0.25188964474678766,0.03300601837187203,0.5969823973176865,0.14518386743302525,0.23737094395280234,0.2777582474116309,0.8063449494073796,0.15910607071380922,0.33107250468167515,0.8456388998293852,False,0.22076111186825487
UC-xiYbGq74Te1taUiKSkbrg,0.3398882195824823,0.46819098009574206,0.32720937598986377,0.15959765297569153,0.3807364664503082,0.22796828908554567,0.12738633684165412,0.718024680362515,0.005336891260840561,0.4992092641311938,0.7790983400971841,False,0.21172231898766058
UC0XS0iIj9hsUVQAV3tJS2YQ,0.5689928005543989,0.3522927689594357,0.025403864428254673,0.384409052808047,0.2682037631056672,0.38071533923303835,0.4279693897236929,0.4116506002674375,0.021347565043362243,0.26039173060235177,0.5597248780132964,False,0.21153246596959263
UC-WOHJGs3b-9l6Kruxo_lMw,0.41926954970665,0.31034265558075086,0.14640481469749764,0.23034367141659684,0.3829864204600035,0.13504793510324486,0.4815105785513709,0.6303722424761194,0.00033355570380253505,0.2524638821398525,0.6801175983677417,False,0.21037444040312392
UC0Gs9TpsCELZmEbezYKctew,0.4859799821480426,0.45238095238095244,0.06398479569211277,0.3575859178541492,0.5454182119722966,0.09328908554572268,0.517980321965231,0.3482837756772811,0.005336891260840561,0.30389263358194607,0.5774379551807566,False,0.20885723816493995
UC1WLE5CX15vu7gl_in1IxBw,0.42255027891553365,0.4688208616780046,0.15026924295216978,0.5290863369656329,0.29337005415868506,0.29019174041297935,0.44279651025701483,0.5121405670743577,0.05537024683122081,0.1931570506796304,0.6979356086934818,False,0.19926001727378018
UC0BHhAXPL66wRp1fyX_afQw,0.5797482762053661,0.0672713529856387,0.01577446943300602,0.7864207879295894,0.2908553812109671,0.24188790560471973,0.3798460911877559,0.3287565101001205,0.39259506337558375,0.04179564547289816,0.5092582229577274,False,0.19857774296312658
UC04oMjMUkiap9W4XiVsiZxg,0.7231223253403591,0.2825018896447468,6.335128286347799e-05,0.3098072087175189,0.15307397116706126,0.491334808259587,0.39191550020363985,0.4974655814839052,0.0033355570380253505,0.4614668878362216,0.7129675048341262,False,0.19409104795556953
UC-42Qn6gYUhxM__gFkR-d9w,0.5901172109761057,0.2659360040312422,0.009249287298067786,0.31282481139983237,0.306090042424094,0.36025073746312686,0.27433173994126614,0.3983729788739384,0.012675116744496331,0.25608141270376605,0.5547148765621126,False,0.18624368240193723
UC-aOMgwAazQRfoFP_gB6lrw,0.4516747224414973,0.3614260519022424,0.015267659170098195,0.38323554065381393,0.37606896065678547,0.07485250737463123,0.394155537930591,0.46089282263348297,0.017011340893929288,0.2381615960210658,0.5356546944208513,False,0.18496050697493815
UC0E23UfN2W2Wjvif9vGpaSQ,0.548941844340377,0.23645754598135552,0.042635413367120685,0.2970662196144175,0.2928322972172883,0.30936578171091444,0.35584124670425066,0.6612339908613705,0.0063375583722481655,0.31726197314939486,0.7829126710801042,False,0.18092572034582066
UC-0b8Ft_yHJJdpaH4N9654w,0.706268607452401,0.2169942050894432,0.027177700348432057,0.23017602682313498,0.3407493092036488,0.5703355457227139,0.588925210606418,0.6836913654434547,0.005670446964643095,0.4190440540739443,0.7429690512175114,False,0.15803272490740833
UC0KI26MWP1QE_xWd3NFsCZw,0.6325395857537779,0.36980347694633414,0.024326892619575546,0.508466051969824,0.25541618243427777,0.12278761061946897,0.3848674197766393,0.5655847491388514,0.01967978652434957,0.2929351575409518,0.6978348557744238,False,0.14111041111008293
UCBxy2c6IYFjdIHz4qAe8Vjg,0.48970445444550004,0.3478835978835979,0.01944884383908774,0.6630343671416598,0.3050311666720034,0.16841814159292035,0.605983794559602,0.3776425104076887,0.13175450300200134,0.08066384751372202,0.5308348480852246,False,0.13340691967102747
UC-i82va1tdOxxEZhL-jjfHQ,0.6363395162835214,0.30360292265054173,0.00019005384859043396,0.3357921207041073,0.28631664434645737,0.14555678466076694,0.3779136567276158,0.32996114112320263,0.0006671114076050701,0.3236918443814868,0.502846956499027,False,0.12649228020823905
UC-FObXuaooerxvVH8WNqCTg,0.8060260944303792,0.17183169564121947,0.029204941400063352,0.24325230511316012,0.18616522166071145,0.3656895280235988,0.17655141368888128,0.6300381564945334,0.0013342228152101402,0.5321174302328475,0.7973760394302132,False,0.1041154032709895
UC1YIPgOhlM7bTdgNzW_ODHg,0.6963916116734372,0.008377425044091712,0.006081723154893887,0.10779547359597653,0.07842443730155889,0.23580383480825962,0.0883239373218152,0.658519595004569,0.0,0.6367692178994857,0.9546915618118244,False,0.07192704633141389
UC-NTagzsCR2I0KpnzJfTwAQ,0.6910523332050543,0.08390022675736962,0.035983528666455496,0.18273260687342835,0.19685765357151602,0.41565265486725667,0.48073138839467533,0.6739017016670932,0.0010006671114076052,0.4543219393597978,0.8555402693733949,False,0.07084225243715644
UC06NzRPc073MKFw47BFQ8Ig,0.399322531122261,0.34139581758629384,0.024263541336712068,0.4393964794635373,0.14763322394547213,0.25424041297935096,0.30776189149214384,0.5951342371300946,0.007671781187458306,0.37631953882653424,0.7642803379488463,False,0.05220022802334989
UC01Wz3r-bvlSMSVpqethWPQ,0.3666087098759977,0.3457420005039053,0.342477035159962,0.2145850796311819,0.3140756192053001,0.1607669616519174,0.32117639493258454,0.5892720392072116,0.0006671114076050701,0.289733617048763,0.7330419899842688,False,0.04807147156283431
UC0YrVhSS1AfDikr7e84yFHQ,0.7244457653691989,0.21775006298815824,0.006841938549255622,0.4814752724224644,0.2396153538867615,0.3809918879056047,0.33821139954127477,0.46347414236821094,0.06871247498332221,0.38407102698243867,0.7891347130604465,False,0.039841641573242104
UC-DvafhnFxPbiQrYzZ6MyMw,0.643942785134144,0.0007558578987150416,0.0943934114665822,0.7986588432523052,0.26608983758673016,0.34236725663716816,0.5793316327624274,0.6827641494485098,0.4929953302201468,0.45796514832320045,0.8569000828846849,False,0.03967268761183451
UC0IaPROO91EGVDmH30H6TLQ,0.6968536107859511,0.22423784328546237,0.003737725688945201,0.3196982397317687,0.2629042830315553,0.4429387905604719,0.44420698377312373,0.49489805622524574,0.0030020013342228155,0.36089370360350015,0.58645094760836,False,0.02048924707657168
UC0PRAmDHDdcfPLlEVUoNs0w,0.4265490783993995,0.3424666162761401,0.0013303769401330377,0.4796311818943839,0.3257832910159745,0.1920169616519174,0.40453688023836576,0.5999143963501569,0.006671114076050701,0.09928603460389351,0.40785379683500356,False,0.007386116610464621
UC4cnAJQxu-hjBpVK72aIJYw,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,False,0.007109464032198143
UC54Ur27FqLKmMGvB34rZ2WQ,0.4931563034521167,0.2516376921138826,0.20646183085207476,0.2576697401508802,0.3578644519745066,0.04710545722713866,0.4609290261730723,0.6112404401846525,0.0020013342228152103,0.3272150266817101,0.7805130612032181,False,0.00622971342056855
UC55uk0sAxiGgXhk3JFB_12Q,0.5654985975722409,0.19375157470395568,0.0572695597085841,0.7564124056999162,0.2977498458618457,0.10213864306784659,0.5628185890977684,0.5228447883852718,0.25183455637091395,0.22763334634019272,0.7623987878648815,False,0.005409999922332043
