channel_id,sat_mean,white,entropy,sym,var,bright,sat_std,ed,dom,skin,lines,is_bot,bot_probability
UC4WTL3oiHBrOdwLX_nk7C6w,0.3002299666404724,0.037872314453125,5.668438911437988,0.8439984489889706,4277.490234375,0.44538885378370097,0.22072634100914001,0.07647705078125,0.46026611328125,0.574493408203125,6.04248046875,True,0.9804647
UCAchB2WXfyZqv1HybJvVhpg,0.29772573709487915,0.0369415283203125,5.624692916870117,0.867144655713848,4345.35693359375,0.4387530756931679,0.22231124341487885,0.0742340087890625,0.450714111328125,0.56597900390625,5.706787109375,True,0.9794556
UCEIqhSOEL-70JDiY9CTpHfA,0.5275479555130005,0.0052490234375,7.150388717651367,0.8590900495940563,3594.2568359375,0.6689665551279106,0.20571696758270264,0.0687408447265625,0.4425506591796875,0.3259124755859375,6.65283203125,True,0.9759602
UC3e87kzOzSYF-R9osMBYbQw,0.33369696140289307,0.008056640625,6.407917022705078,0.8276545505897672,2887.9140625,0.5920542399088542,0.20598924160003662,0.0912322998046875,0.4474029541015625,0.524505615234375,8.7890625,True,0.97235787
UCMDXbxxRnu74d-02lTen2BQ,0.3078697919845581,0.039581298828125,5.6549072265625,0.8616068522135416,4279.9169921875,0.4556134990617341,0.21995224058628082,0.0670928955078125,0.4769744873046875,0.5885009765625,3.936767578125,True,0.9705518
UCQVYEtLCkyHd2oBJIu8Iftw,0.3258923292160034,0.0356597900390625,5.645874977111816,0.810855282054228,3284.173828125,0.3529981426164216,0.15414957702159882,0.0435333251953125,0.396087646484375,0.482513427734375,1.678466796875,True,0.9702181
UC7nVmN-C8i_w2HUymdd6Y0g,0.2996644377708435,0.03765869140625,5.650113105773926,0.8654444077435661,4315.337890625,0.4422444063074448,0.22144244611263275,0.0740814208984375,0.4577789306640625,0.5704803466796875,4.5318603515625,True,0.96835315
UC7SYFdzjv7tWHiPMh4eyT-A,0.24579623341560364,0.020111083984375,5.471817970275879,0.8855990540747549,1179.2344970703125,0.7196813845166973,0.09026336669921875,0.0622100830078125,0.5581512451171875,0.83551025390625,6.2713623046875,True,0.9678279
UCAxMaEqDa7S-tN52gCvuogA,0.24579623341560364,0.020111083984375,5.471817970275879,0.8855990540747549,1179.2344970703125,0.7196813845166973,0.09026336669921875,0.0622100830078125,0.5305328369140625,0.83551025390625,6.2713623046875,True,0.9678279
UC7F3JXH3N-MObFznyrFZpWQ,0.2987176775932312,0.0375213623046875,5.653378486633301,0.8608041800704657,4299.3974609375,0.4428946102366728,0.2213832437992096,0.078582763671875,0.457672119140625,0.5713958740234375,7.2021484375,True,0.9667172
UCB1FeePOWTGurMdR2o3ZUBA,0.35492193698883057,1.869648132221516e-05,2.2736029624938965,0.9216153319945186,2849.62060546875,0.9602340689482239,0.1325593888759613,0.02860094230265864,0.9438264218674045,0.0005749168006581162,1.4723479041244438,True,0.9583099
UC75g8CLoNJS0WRXONlwM4Jw,0.35492193698883057,1.869648132221516e-05,2.2736029624938965,0.9216153319945186,2849.62060546875,0.9602340689482239,0.1325593888759613,0.02860094230265864,0.9438357701080656,0.0005749168006581162,1.4723479041244438,True,0.9583099
UCL461TbitRgLV5-AcaSdXDQ,0.35492193698883057,1.869648132221516e-05,2.2736029624938965,0.9216153319945186,2849.62060546875,0.9602340689482239,0.1325593888759613,0.02860094230265864,0.9438264218674045,0.0005749168006581162,1.4723479041244438,True,0.9583099
UCC9WO5D4wMWcZTuw_xQZP7w,0.35492193698883057,1.869648132221516e-05,2.2736029624938965,0.9216153319945186,2849.62060546875,0.9602340689482239,0.1325593888759613,0.02860094230265864,0.9438264218674045,0.0005749168006581162,1.4723479041244438,True,0.9583099
UCNJGxBzvsuNctGf41YTndFw,0.35492193698883057,1.869648132221516e-05,2.2736029624938965,0.9216153319945186,2849.62060546875,0.9602340689482239,0.1325593888759613,0.02860094230265864,0.9438264218674045,0.0005749168006581162,1.4723479041244438,True,0.9583099
UCPNrn4HKd93Ukm1z__SsV6w,0.35492193698883057,1.869648132221516e-05,2.2736029624938965,0.9216153319945186,2849.62060546875,0.9602340689482239,0.1325593888759613,0.02860094230265864,0.9438264218674045,0.0005749168006581162,1.4723479041244438,True,0.9583099
UCG44iZLechUenN7TgW-3rGA,0.35492193698883057,1.869648132221516e-05,2.2736029624938965,0.9216153319945186,2849.62060546875,0.9602340689482239,0.1325593888759613,0.02860094230265864,0.9438264218674045,0.0005749168006581162,1.4723479041244438,True,0.9583099
UCNQLDFQeXCGKxSsgFQF1Cwg,0.35492193698883057,1.869648132221516e-05,2.2736029624938965,0.9216153319945186,2849.62060546875,0.9602340689482239,0.1325593888759613,0.02860094230265864,0.9438264218674045,0.0005749168006581162,1.4723479041244438,True,0.9583099
UC939W83red9FesfK28q2zZQ,0.3549037277698517,1.4022360991661369e-05,2.274355411529541,0.9216208309596134,2849.513916015625,0.9602367451112368,0.13253602385520935,0.02862431290431141,0.9438030512657518,0.0006029615226414389,1.4816961447855514,True,0.95299965
UCPguZegbNzBI6x1FNKCvscw,0.3430463373661041,0.0923309326171875,7.169383525848389,0.8119368010876226,3748.924560546875,0.5679224350873162,0.20894698798656464,0.158477783203125,0.45635986328125,0.5792236328125,69.3206787109375,True,0.9505799
UCC0wvlGND7w_nODFDu-0ZFA,0.3308296799659729,0.008941650390625,6.150298118591309,0.8307516659007352,5152.07861328125,0.5111502254710478,0.21109381318092346,0.0906524658203125,0.4308013916015625,0.5068511962890625,9.979248046875,True,0.94667274
UC4gJnk4Pn89lqPkflCkl9rw,0.3415065109729767,0.0911407470703125,7.120246887207031,0.8138835832184437,3723.575439453125,0.5664953493604473,0.20890063047409058,0.1595611572265625,0.4656829833984375,0.585418701171875,69.1986083984375,True,0.94525003
UCI9vhmu94hhfEk3Vm4YGBNg,0.4672604203224182,1.52587890625e-05,5.838850021362305,0.7773488961014093,4431.10986328125,0.5477655148973652,0.14337582886219025,0.069610595703125,0.363433837890625,0.6959991455078125,9.46044921875,True,0.94013315
UCQvM5W9YHq5VodSaIMNcaog,0.6075223684310913,0.0466461181640625,6.917384147644043,0.861782657398897,4665.287109375,0.7227497175628064,0.2939836382865906,0.0995330810546875,0.44384765625,0.1102447509765625,31.7535400390625,True,0.9199569
UCNzaqTe9Sdc2UNQn-f9UPFA,0.22384744882583618,0.1486663818359375,6.288783073425293,0.7905035280713848,4939.0673828125,0.5859391754748775,0.163167342543602,0.0741424560546875,0.456573486328125,0.3725738525390625,7.99560546875,True,0.89454156
UCDx3TMa6tnAKKVLT9ZRAD0A,0.6529104113578796,0.03549994391055603,5.04386568069458,0.8350737191260604,4083.922607421875,0.27226981882009804,0.22073578834533691,0.0419362076057286,0.7551555547246008,0.06242287701454586,2.911976965935011,True,0.88879734
UCJ-BcuKhhxGuGtRg1naXyPw,0.2997068166732788,0.0276947021484375,7.0299272537231445,0.7469405828737745,3731.555419921875,0.6265888288909314,0.17547734081745148,0.083587646484375,0.3989105224609375,0.5162506103515625,14.6026611328125,,0.8816427
UCMh2sfONghgCrq0kcRefdZQ,0.16349704563617706,0.292449951171875,6.4776434898376465,0.8778152765012255,1843.4605712890625,0.7483084285960478,0.15368032455444336,0.138397216796875,0.6660919189453125,0.376678466796875,70.6024169921875,True,0.8799484
UCIPdlgfWT3k1I1l8PANTheQ,0.3957511782646179,0.264984130859375,4.774753093719482,0.8748200061274509,6220.67578125,0.6616629207835478,0.22159232199192047,0.03240966796875,0.464141845703125,0.5753173828125,0.06103515625,True,0.8759395
UCG8nAFykFm_pVU4ntJmZZCA,0.46610209345817566,0.25927734375,5.923387050628662,0.8681646608838848,7091.138671875,0.8027732699525123,0.3345290720462799,0.0583953857421875,0.443572998046875,0.303009033203125,0.4425048828125,True,0.8579499
UC8LVzPAtafmqJ_zdxkk3KvA,0.3465273380279541,0.043212890625,6.962563514709473,0.8149622300091912,3684.852783203125,0.6795294668160233,0.22367073595523834,0.167266845703125,0.5752105712890625,0.1029815673828125,67.718505859375,True,0.8550634
UC7C9QLCZCkEIsHQg1dG_ChA,0.43115532398223877,0.017578125,8.208666801452637,0.8149943033854167,4005.00390625,0.5970593022365196,0.17933429777622223,0.204681396484375,0.362091064453125,0.564971923828125,105.5908203125,True,0.7307973
UCL_N-soN3kU9351Dd2ofxgA,0.2912638783454895,0.4140167236328125,5.109590530395508,0.8553661870021446,6447.953125,0.8162439084520527,0.2988198399543762,0.05230712890625,0.4241790771484375,0.417083740234375,0.579833984375,,0.5832376
UCLYbNUglsV7xevteTP23X9w,0.39911144971847534,0.00067138671875,6.405128479003906,0.8333334530101103,3377.966552734375,0.5612984451593137,0.22313417494297028,0.0467071533203125,0.3957977294921875,0.5860443115234375,1.2054443359375,,0.2832701
UCHBdIt8Mr8wKHbM5E07_egw,0.38121116161346436,0.0028228759765625,7.304256439208984,0.8460224226409314,2930.471435546875,0.5388715557023591,0.18689283728599548,0.131256103515625,0.4950714111328125,0.4745330810546875,47.05810546875,,0.2692905
UCDdMs0zmdiAVtPEBv113wrw,0.6154083609580994,0.05844520061324459,4.198697090148926,0.818828126546584,5669.53271484375,0.2774259784308593,0.24644862115383148,0.0469936058033878,0.6860720562390158,0.08907938525969412,2.963392289571103,,0.21926711
UCGXj1MehTb_RuTuTtqHiflg,0.2882751524448395,0.42523193359375,4.608027458190918,0.8560033461626838,6838.48828125,0.8274679146560968,0.3113577365875244,0.0500946044921875,0.4281768798828125,0.4126434326171875,0.579833984375,,0.21675093
UC9V1xhmtXhJrjbt_HRWFG9g,0.40708184242248535,0.001708984375,2.268617868423462,0.9278145584405637,3224.5166015625,0.9425099092371324,0.09659413993358612,0.0723876953125,0.9020233154296875,0.94659423828125,8.636474609375,False,0.20197238
UC-5i7nYS71UbUROUqR-6j2Q,0.3535007834434509,0.04583740234375,7.271452903747559,0.8177973728553922,3672.041015625,0.6285962871476716,0.16552135348320007,0.2803955078125,0.3751220703125,0.5560302734375,61.70654296875,False,0.12536354
UC9W-_WNpMcqVp_SYeSB4itg,0.397525429725647,0.0016312679953632725,4.42564058303833,0.8849336788149804,5631.396484375,0.5713821758745005,0.2463771551847458,0.04106214710391504,0.42708839696369144,0.0,3.7533186254346935,False,0.123030536
UCFBgBBGsDcqx_Za48ySiiDQ,0.2264876514673233,0.0394439697265625,6.196418762207031,0.7606341193704044,3112.678955078125,0.6888372683057598,0.1813279539346695,0.0495758056640625,0.494293212890625,0.5095367431640625,1.03759765625,,0.11998107
UCMTm-hAESAiDV9flJzE5sbg,0.520504355430603,0.0001308753692555061,5.8332905769348145,0.6901826976163086,4221.49609375,0.5297362403062411,0.20278753340244293,0.02018752570766182,0.3837452791384661,0.6771678570093108,1.0516770743746027,,0.10578004
UC9W1g9URSFOtDtIpYakVF9w,0.3207544982433319,0.04534912109375,5.795668601989746,0.7609870461856618,5235.57177734375,0.33260115081188724,0.20032648742198944,0.0608978271484375,0.6006011962890625,0.2284393310546875,4.0283203125,False,0.09588637
UC-ESmceZe9LJMBCHo0EirXA,0.8418270349502563,0.01531982421875,7.520756721496582,0.8283734489889706,8039.19384765625,0.7679570216758579,0.17280958592891693,0.2816162109375,0.35015869140625,0.00048828125,74.76806640625,False,0.08403019
UC0WjPug2fDEHrVOxutZz9xg,0.37134653329849243,0.00927734375,5.777992248535156,0.7312140969669118,3970.955322265625,0.509015012254902,0.11359329521656036,0.031494140625,0.37847900390625,0.55157470703125,0.0,False,0.056744505
UCLUnP0RHYl92Zw5McOE4B9A,0.1964220255613327,0.5643463134765625,4.842486381530762,0.9052199419806986,5528.1796875,0.8480104334214155,0.3066725432872772,0.0517730712890625,0.4695892333984375,0.1017303466796875,0.48828125,,0.046532474
UC1ckiHWk54r4n1hiSu4q6Jg,0.1964220255613327,0.5643463134765625,4.842486381530762,0.9052199419806986,5528.1796875,0.8480104334214155,0.3066725432872772,0.0517730712890625,0.4690704345703125,0.1017303466796875,0.48828125,,0.046532474
UCC7TGnaypFV4IBihLSYHgKQ,0.27430233359336853,0.0066986083984375,3.965500831604004,0.8858069326363358,2041.5308837890625,0.7615212234796263,0.18489301204681396,0.0386199951171875,0.537109375,0.375732421875,0.8544921875,,0.046288744
UC-4xUSqgpTbBg_ME3UW0nFQ,0.4551470875740051,0.00189208984375,7.064567565917969,0.8471914253982843,2767.400390625,0.5409813974417892,0.2953872084617615,0.2542724609375,0.44476318359375,0.26104736328125,72.265625,False,0.033233717
UC-7Q4oo_5_GBTJY3YvdE5BQ,0.3205410838127136,0.10333251953125,6.326951503753662,0.8253006280637255,4111.1552734375,0.692355526194853,0.20229887962341309,0.1959228515625,0.44732666015625,0.6993408203125,6.77490234375,False,0.030367354
UC02sPosOUwu_jLQBIAkCPxw,0.21884170174598694,0.271240234375,6.217138290405273,0.8559651692708333,1815.1884765625,0.8682760799632353,0.11951372027397156,0.0865478515625,0.3585205078125,0.45245361328125,0.6103515625,False,0.027836118
UC0BHhAXPL66wRp1fyX_afQw,0.47931671142578125,0.01519775390625,8.629825592041016,0.8303442861519608,3619.165771484375,0.4132419960171569,0.30816543102264404,0.28631591796875,0.4979248046875,0.065185546875,71.83837890625,False,0.026575493
UC1WSVxoPyRTrMt4sCPJYo2g,0.22934284806251526,0.19189453125,5.539757251739502,0.8190099379595588,3974.725830078125,0.5367280847886029,0.13992230594158173,0.1270751953125,0.41851806640625,0.59161376953125,1.89208984375,False,0.026227172
UC01Wz3r-bvlSMSVpqethWPQ,0.2607429027557373,0.3299560546875,6.396834850311279,0.8565487132352941,3908.099365234375,0.6228264303768383,0.18856370449066162,0.078125,0.4442138671875,0.33502197265625,0.1220703125,False,0.025461296
UC05IUMjdezMh6oKGN7Pr2sQ,0.4875704050064087,0.01123046875,7.0651679039001465,0.7825353285845589,4127.47802734375,0.5627431832107843,0.21319346129894257,0.26324462890625,0.41583251953125,0.63818359375,33.50830078125,False,0.025319947
UC-LXLWgL3F-Vwz0fHMaJfEw,0.3207409381866455,0.2254638671875,6.126255989074707,0.8826904296875,4253.783203125,0.6927454331341911,0.19918692111968994,0.13897705078125,0.48309326171875,0.3023681640625,8.97216796875,False,0.023061864
UC-ymtWbzkQjZB-hbsDr6-iA,0.28262007236480713,0.23553466796875,6.315654277801514,0.840771484375,6331.869140625,0.5886122759650735,0.2092231959104538,0.08251953125,0.3543701171875,0.473876953125,0.6103515625,False,0.021873282
UC0IV3SNPHa6m-VxJljbfPBw,0.3915613889694214,0.31549072265625,7.585884094238281,0.6914680032169118,6873.90576171875,0.7204257142310049,0.3238683044910431,0.26214599609375,0.46514892578125,0.3243408203125,38.0859375,False,0.021383014
UC-xiYbGq74Te1taUiKSkbrg,0.2157588005065918,0.31524658203125,4.510245323181152,0.9431037454044118,4737.572265625,0.6491012274050245,0.1294538378715515,0.05810546875,0.48870849609375,0.45367431640625,0.9765625,False,0.021026462
UC0DlejTnq2XI9U1UZC5M9fg,0.4194410443305969,0.11602783203125,7.840521335601807,0.6641137216605393,5761.125,0.678775084252451,0.2857186794281006,0.0777587890625,0.4561767578125,0.32562255859375,0.30517578125,False,0.016680237
UC-LteiV1aVfjBVIgGku__7w,0.4779708981513977,0.00115966796875,6.176483154296875,0.8734887216605391,2951.684326171875,0.5808878580729167,0.13559582829475403,0.08294677734375,0.4593505859375,0.7701416015625,0.0,False,0.01662564
UC-EEKHrSjgacBvNnH6d84bw,0.33271199464797974,0.1287841796875,6.192325592041016,0.7825889437806373,2808.418212890625,0.8484595205269608,0.1445181965827942,0.15380859375,0.5230712890625,0.6241455078125,5.06591796875,False,0.014531148
UC01VKTdkVIcrVuVXcOyEt8A,0.46119242906570435,0.00048828125,2.817002296447754,0.9704206878063726,5452.16552734375,0.82720947265625,0.2671261429786682,0.053955078125,0.637939453125,0.64361572265625,0.0,False,0.014075116
UC-5CQgrzjOD9287BjZY8Z8g,0.2314300239086151,0.064697265625,5.897098541259766,0.8630155675551471,1900.115234375,0.4966938093596814,0.14889372885227203,0.06866455078125,0.52935791015625,0.45306396484375,0.0,False,0.013903738
UC0O6C-mAhH5tN5sv-5Q30PQ,0.467409610748291,0.0035400390625,7.081032752990723,0.8727831073835784,2040.8780517578125,0.3131558287377451,0.2173936665058136,0.2581787109375,0.54296875,0.1778564453125,63.3544921875,False,0.013603735
UC0xftucqJlQ32vx6nrz37VA,0.46963250637054443,0.0,5.153655529022217,0.7508142807904412,3839.257568359375,0.6755471622242647,0.11619152128696442,0.046875,0.50164794921875,0.0,0.244140625,False,0.013295245
UC-DvafhnFxPbiQrYzZ6MyMw,0.13976837694644928,0.0909423828125,4.881700038909912,0.7412454044117647,3311.003662109375,0.35011824065563724,0.14564181864261627,0.290771484375,0.564453125,0.000732421875,90.2099609375,False,0.013231753
UC1VPqK_nqLnuZ9uEAHFo90w,0.3056885004043579,0.18072509765625,8.109729766845703,0.7140921798406863,4273.75,0.6393384746476716,0.2154412418603897,0.22528076171875,0.392333984375,0.4144287109375,10.6201171875,False,0.012904781
UC-0dWXQ8Bxgq-TNlh0e5xUg,0.2929072380065918,0.0,5.11489200592041,0.9215126187193627,529.101806640625,0.39042896943933825,0.16659052670001984,0.0693359375,0.59197998046875,0.56475830078125,0.1220703125,False,0.012682343
UCBuVi3JjTHT0UDl0iAXWqIA,0.5589936971664429,0.00030517578125,7.378260612487793,0.8447318282781863,3196.667236328125,0.6123401118259804,0.15559782087802887,0.23138427734375,0.43768310546875,0.5396728515625,18.798828125,False,0.01238572
UC05QwQKebmNUv1gvdxRnLOQ,0.43435871601104736,0.01739501953125,5.534467697143555,0.8889294194240196,4223.484375,0.8750643861060049,0.22475604712963104,0.15966796875,0.58685302734375,0.59234619140625,2.74658203125,False,0.012354642
UC-oaP70FVu6PwoRO4Tm9ZTQ,0.3657236397266388,0.3358154296875,6.460798263549805,0.7685920266544117,4927.49560546875,0.8479106828278187,0.26422399282455444,0.2093505859375,0.49981689453125,0.422607421875,11.5966796875,False,0.0120386835
UC04fHx8--RmaCoZBR2LLnUA,0.3383365571498871,0.20428466796875,8.811041831970215,0.739956724877451,4847.38232421875,0.6630428538602942,0.27716076374053955,0.29150390625,0.50909423828125,0.16925048828125,56.884765625,False,0.011761243
UC07shHxF5HQUl5m_h2B7z3w,0.3166075348854065,0.00439453125,5.9626665115356445,0.7717653760723039,5755.25146484375,0.44291489545036766,0.18508973717689514,0.06951904296875,0.4144287109375,0.52587890625,0.42724609375,False,0.011150784
UC85z3H_eLI3L-AFVNOf90GA,0.47580426931381226,0.01531982421875,6.8652567863464355,0.8716303806678922,3194.900634765625,0.6413468903186275,0.16214627027511597,0.15338134765625,0.54302978515625,0.67828369140625,1.64794921875,False,0.010469546
UC1WLE5CX15vu7gl_in1IxBw,0.29503196477890015,0.144775390625,7.266627311706543,0.802227902879902,3650.456298828125,0.5678179572610295,0.22397448122501373,0.192626953125,0.5299072265625,0.45428466796875,10.1318359375,False,0.010322456
UC-pBZozoKovkSYB1rjfeQHQ,0.31591153144836426,0.04803466796875,7.431960105895996,0.8007936963848039,3233.527099609375,0.4916049134497549,0.16717155277729034,0.26611328125,0.50439453125,0.4769287109375,41.32080078125,False,0.010202624
UC-Xk92SSCeLehEG7lsdYhoQ,0.34883028268814087,0.023681640625,8.513557434082031,0.7997797947303922,2605.0244140625,0.5016450769761029,0.20092958211898804,0.28857421875,0.34442138671875,0.18914794921875,62.80517578125,False,0.010047895
UC-XczjPLb0GkQKgm_BfxamA,0.37879785895347595,0.04180908203125,0.6219165325164795,0.9786209405637255,1516.1436767578125,0.3915156345741422,0.07793711125850677,0.015625,0.95501708984375,0.9554443359375,0.0,False,0.010044367
UCBw8aWdWc6YvMeC413niiOg,0.10309125483036041,0.8050537109375,1.9584026336669922,0.9551513671875,2351.479736328125,0.9816176470588235,0.20912979543209076,0.04150390625,0.8115234375,0.0877685546875,0.0,False,0.009449242
UC0GlwrYuJArxBhgmUUoodgA,0.0004849302931688726,0.07598876953125,3.32841157913208,0.8675269033394608,3524.450927734375,0.4885782877604167,0.015667399391531944,0.35894775390625,0.68377685546875,0.0,145.93505859375,False,0.009448639
UCBvd_Q8iA7CS_PODSIaKNRQ,0.3840145468711853,0.02972412109375,0.3676866888999939,0.9772762522977941,1162.7666015625,0.38351978975183826,0.0655267983675003,0.0103759765625,0.9683837890625,0.968994140625,0.0,False,0.009347369
UC-D0Q5IaPrFLsFiILReD2gQ,0.3794149160385132,0.03839111328125,0.5640636086463928,0.9882123161764705,1453.79248046875,0.3902298272824755,0.07640422135591507,0.013916015625,0.9559326171875,0.95623779296875,0.0,False,0.009248065
UC-DQiqiaogkBHFtbXmnBgZg,0.2956992983818054,0.0780029296875,6.324611663818359,0.7761273552389706,2958.314453125,0.5061329561121324,0.17801283299922943,0.22479248046875,0.47467041015625,0.6412353515625,38.57421875,False,0.008749994
UC-g2pRVL63gdJZugow9LYbw,0.35643959045410156,0.22900390625,7.431768417358398,0.8330642999387254,4180.2890625,0.7559701956954656,0.23670874536037445,0.1795654296875,0.50128173828125,0.10784912109375,6.40869140625,False,0.00818681
UC-9m6N4uepL6iRjMen-cNTw,0.3775230348110199,0.12939453125,6.922641754150391,0.7166336358762255,4741.615234375,0.6175764495251226,0.20237703621387482,0.16644287109375,0.3878173828125,0.69537353515625,2.86865234375,False,0.008079754
UC08WS9kt2Siq9Hx_1NDB0XA,0.29501715302467346,0.00836181640625,6.113977432250977,0.8762623506433823,1912.0401611328125,0.7183818742340686,0.14353473484516144,0.09112548828125,0.4835205078125,0.67626953125,0.30517578125,False,0.007990058
