channel_id,lines,bright,var,dom,sat_std,entropy,sym,sat_mean,ed,skin,white,is_bot,rank_score
UCEIqhSOEL-70JDiY9CTpHfA,6.65283203125,0.6689665551279106,3594.2568359375,0.4425506591796875,0.20571696758270264,7.150388717651367,0.8590900495940563,0.5275479555130005,0.0687408447265625,0.3259124755859375,0.0052490234375,True,0.9964986
UCAchB2WXfyZqv1HybJvVhpg,5.706787109375,0.4387530756931679,4345.35693359375,0.450714111328125,0.22231124341487885,5.624692916870117,0.867144655713848,0.29772573709487915,0.0742340087890625,0.56597900390625,0.0369415283203125,True,0.99623054
UC7nVmN-C8i_w2HUymdd6Y0g,4.5318603515625,0.4422444063074448,4315.337890625,0.4577789306640625,0.22144244611263275,5.650113105773926,0.8654444077435661,0.2996644377708435,0.0740814208984375,0.5704803466796875,0.03765869140625,True,0.99568486
UC4WTL3oiHBrOdwLX_nk7C6w,6.04248046875,0.44538885378370097,4277.490234375,0.46026611328125,0.22072634100914001,5.668438911437988,0.8439984489889706,0.3002299666404724,0.07647705078125,0.574493408203125,0.037872314453125,True,0.9944977
UC9V1xhmtXhJrjbt_HRWFG9g,8.636474609375,0.9425099092371324,3224.5166015625,0.9020233154296875,0.09659413993358612,2.268617868423462,0.9278145584405637,0.40708184242248535,0.0723876953125,0.94659423828125,0.001708984375,True,0.99276626
UC7F3JXH3N-MObFznyrFZpWQ,7.2021484375,0.4428946102366728,4299.3974609375,0.457672119140625,0.2213832437992096,5.653378486633301,0.8608041800704657,0.2987176775932312,0.078582763671875,0.5713958740234375,0.0375213623046875,True,0.99109155
UCAxMaEqDa7S-tN52gCvuogA,6.2713623046875,0.7196813845166973,1179.2344970703125,0.5305328369140625,0.09026336669921875,5.471817970275879,0.8855990540747549,0.24579623341560364,0.0622100830078125,0.83551025390625,0.020111083984375,True,0.98975873
UC7SYFdzjv7tWHiPMh4eyT-A,6.2713623046875,0.7196813845166973,1179.2344970703125,0.5581512451171875,0.09026336669921875,5.471817970275879,0.8855990540747549,0.24579623341560364,0.0622100830078125,0.83551025390625,0.020111083984375,True,0.98975873
UC9W-_WNpMcqVp_SYeSB4itg,3.7533186254346935,0.5713821758745005,5631.396484375,0.42708839696369144,0.2463771551847458,4.42564058303833,0.8849336788149804,0.397525429725647,0.04106214710391504,0.0,0.0016312679953632725,True,0.98817
UCI9vhmu94hhfEk3Vm4YGBNg,9.46044921875,0.5477655148973652,4431.10986328125,0.363433837890625,0.14337582886219025,5.838850021362305,0.7773488961014093,0.4672604203224182,0.069610595703125,0.6959991455078125,1.52587890625e-05,True,0.9836345
UC3e87kzOzSYF-R9osMBYbQw,8.7890625,0.5920542399088542,2887.9140625,0.4474029541015625,0.20598924160003662,6.407917022705078,0.8276545505897672,0.33369696140289307,0.0912322998046875,0.524505615234375,0.008056640625,True,0.9833377
UCG44iZLechUenN7TgW-3rGA,1.4723479041244438,0.9602340689482239,2849.62060546875,0.9438264218674045,0.1325593888759613,2.2736029624938965,0.9216153319945186,0.35492193698883057,0.02860094230265864,0.0005749168006581162,1.869648132221516e-05,True,0.9800245
UCC9WO5D4wMWcZTuw_xQZP7w,1.4723479041244438,0.9602340689482239,2849.62060546875,0.9438264218674045,0.1325593888759613,2.2736029624938965,0.9216153319945186,0.35492193698883057,0.02860094230265864,0.0005749168006581162,1.869648132221516e-05,True,0.9800245
UCB1FeePOWTGurMdR2o3ZUBA,1.4723479041244438,0.9602340689482239,2849.62060546875,0.9438264218674045,0.1325593888759613,2.2736029624938965,0.9216153319945186,0.35492193698883057,0.02860094230265864,0.0005749168006581162,1.869648132221516e-05,True,0.9800245
UC75g8CLoNJS0WRXONlwM4Jw,1.4723479041244438,0.9602340689482239,2849.62060546875,0.9438357701080656,0.1325593888759613,2.2736029624938965,0.9216153319945186,0.35492193698883057,0.02860094230265864,0.0005749168006581162,1.869648132221516e-05,True,0.9800245
UC939W83red9FesfK28q2zZQ,1.4816961447855514,0.9602367451112368,2849.513916015625,0.9438030512657518,0.13253602385520935,2.274355411529541,0.9216208309596134,0.3549037277698517,0.02862431290431141,0.0006029615226414389,1.4022360991661369e-05,True,0.97854555
UCC0wvlGND7w_nODFDu-0ZFA,9.979248046875,0.5111502254710478,5152.07861328125,0.4308013916015625,0.21109381318092346,6.150298118591309,0.8307516659007352,0.3308296799659729,0.0906524658203125,0.5068511962890625,0.008941650390625,True,0.97758627
UC9W1g9URSFOtDtIpYakVF9w,4.0283203125,0.33260115081188724,5235.57177734375,0.6006011962890625,0.20032648742198944,5.795668601989746,0.7609870461856618,0.3207544982433319,0.0608978271484375,0.2284393310546875,0.04534912109375,True,0.9737182
UCDx3TMa6tnAKKVLT9ZRAD0A,2.911976965935011,0.27226981882009804,4083.922607421875,0.7551555547246008,0.22073578834533691,5.04386568069458,0.8350737191260604,0.6529104113578796,0.0419362076057286,0.06242287701454586,0.03549994391055603,True,0.96658975
UCDdMs0zmdiAVtPEBv113wrw,2.963392289571103,0.2774259784308593,5669.53271484375,0.6860720562390158,0.24644862115383148,4.198697090148926,0.818828126546584,0.6154083609580994,0.0469936058033878,0.08907938525969412,0.05844520061324459,,0.93984604
UC4gJnk4Pn89lqPkflCkl9rw,69.1986083984375,0.5664953493604473,3723.575439453125,0.4656829833984375,0.20890063047409058,7.120246887207031,0.8138835832184437,0.3415065109729767,0.1595611572265625,0.585418701171875,0.0911407470703125,True,0.8989474
UCG8nAFykFm_pVU4ntJmZZCA,0.4425048828125,0.8027732699525123,7091.138671875,0.443572998046875,0.3345290720462799,5.923387050628662,0.8681646608838848,0.46610209345817566,0.0583953857421875,0.303009033203125,0.25927734375,True,0.85290915
UCIPdlgfWT3k1I1l8PANTheQ,0.06103515625,0.6616629207835478,6220.67578125,0.464141845703125,0.22159232199192047,4.774753093719482,0.8748200061274509,0.3957511782646179,0.03240966796875,0.5753173828125,0.264984130859375,True,0.85265505
UC7C9QLCZCkEIsHQg1dG_ChA,105.5908203125,0.5970593022365196,4005.00390625,0.362091064453125,0.17933429777622223,8.208666801452637,0.8149943033854167,0.43115532398223877,0.204681396484375,0.564971923828125,0.017578125,True,0.81370986
UC8LVzPAtafmqJ_zdxkk3KvA,67.718505859375,0.6795294668160233,3684.852783203125,0.5752105712890625,0.22367073595523834,6.962563514709473,0.8149622300091912,0.3465273380279541,0.167266845703125,0.1029815673828125,0.043212890625,True,0.77914345
UCGXj1MehTb_RuTuTtqHiflg,0.579833984375,0.8274679146560968,6838.48828125,0.4281768798828125,0.3113577365875244,4.608027458190918,0.8560033461626838,0.2882751524448395,0.0500946044921875,0.4126434326171875,0.42523193359375,,0.4266612
UC01VKTdkVIcrVuVXcOyEt8A,0.0,0.82720947265625,5452.16552734375,0.637939453125,0.2671261429786682,2.817002296447754,0.9704206878063726,0.46119242906570435,0.053955078125,0.64361572265625,0.00048828125,False,0.104225434
UCC7TGnaypFV4IBihLSYHgKQ,0.8544921875,0.7615212234796263,2041.5308837890625,0.537109375,0.18489301204681396,3.965500831604004,0.8858069326363358,0.27430233359336853,0.0386199951171875,0.375732421875,0.0066986083984375,,0.0744227
UCFBgBBGsDcqx_Za48ySiiDQ,1.03759765625,0.6888372683057598,3112.678955078125,0.494293212890625,0.1813279539346695,6.196418762207031,0.7606341193704044,0.2264876514673233,0.0495758056640625,0.5095367431640625,0.0394439697265625,,0.07210522
UC-4xUSqgpTbBg_ME3UW0nFQ,72.265625,0.5409813974417892,2767.400390625,0.44476318359375,0.2953872084617615,7.064567565917969,0.8471914253982843,0.4551470875740051,0.2542724609375,0.26104736328125,0.00189208984375,False,0.06789743
UC-ESmceZe9LJMBCHo0EirXA,74.76806640625,0.7679570216758579,8039.19384765625,0.35015869140625,0.17280958592891693,7.520756721496582,0.8283734489889706,0.8418270349502563,0.2816162109375,0.00048828125,0.01531982421875,False,0.041751027
UC1ckiHWk54r4n1hiSu4q6Jg,0.48828125,0.8480104334214155,5528.1796875,0.4690704345703125,0.3066725432872772,4.842486381530762,0.9052199419806986,0.1964220255613327,0.0517730712890625,0.1017303466796875,0.5643463134765625,,0.038472753
UC0BHhAXPL66wRp1fyX_afQw,71.83837890625,0.4132419960171569,3619.165771484375,0.4979248046875,0.30816543102264404,8.629825592041016,0.8303442861519608,0.47931671142578125,0.28631591796875,0.065185546875,0.01519775390625,False,0.03432541
UC-7Q4oo_5_GBTJY3YvdE5BQ,6.77490234375,0.692355526194853,4111.1552734375,0.44732666015625,0.20229887962341309,6.326951503753662,0.8253006280637255,0.3205410838127136,0.1959228515625,0.6993408203125,0.10333251953125,False,0.031449433
UC-5i7nYS71UbUROUqR-6j2Q,61.70654296875,0.6285962871476716,3672.041015625,0.3751220703125,0.16552135348320007,7.271452903747559,0.8177973728553922,0.3535007834434509,0.2803955078125,0.5560302734375,0.04583740234375,False,0.030975316
UC0IV3SNPHa6m-VxJljbfPBw,38.0859375,0.7204257142310049,6873.90576171875,0.46514892578125,0.3238683044910431,7.585884094238281,0.6914680032169118,0.3915613889694214,0.26214599609375,0.3243408203125,0.31549072265625,False,0.023614407
UC05IUMjdezMh6oKGN7Pr2sQ,33.50830078125,0.5627431832107843,4127.47802734375,0.41583251953125,0.21319346129894257,7.0651679039001465,0.7825353285845589,0.4875704050064087,0.26324462890625,0.63818359375,0.01123046875,False,0.022928404
UC0D74-aRi4u5cCCGnYOWcew,21.05712890625,0.45319536994485293,2992.018798828125,0.38885498046875,0.16693399846553802,6.181590557098389,0.8095674402573529,0.3362434208393097,0.24322509765625,0.57525634765625,0.00103759765625,False,0.020375138
UC0WjPug2fDEHrVOxutZz9xg,0.0,0.509015012254902,3970.955322265625,0.37847900390625,0.11359329521656036,5.777992248535156,0.7312140969669118,0.37134653329849243,0.031494140625,0.55157470703125,0.00927734375,False,0.017835988
UC0DlejTnq2XI9U1UZC5M9fg,0.30517578125,0.678775084252451,5761.125,0.4561767578125,0.2857186794281006,7.840521335601807,0.6641137216605393,0.4194410443305969,0.0777587890625,0.32562255859375,0.11602783203125,False,0.016558945
UC-oaP70FVu6PwoRO4Tm9ZTQ,11.5966796875,0.8479106828278187,4927.49560546875,0.49981689453125,0.26422399282455444,6.460798263549805,0.7685920266544117,0.3657236397266388,0.2093505859375,0.422607421875,0.3358154296875,False,0.01610483
UC-EEKHrSjgacBvNnH6d84bw,5.06591796875,0.8484595205269608,2808.418212890625,0.5230712890625,0.1445181965827942,6.192325592041016,0.7825889437806373,0.33271199464797974,0.15380859375,0.6241455078125,0.1287841796875,False,0.015644772
UC07shHxF5HQUl5m_h2B7z3w,0.42724609375,0.44291489545036766,5755.25146484375,0.4144287109375,0.18508973717689514,5.9626665115356445,0.7717653760723039,0.3166075348854065,0.06951904296875,0.52587890625,0.00439453125,False,0.013079552
UC-LXLWgL3F-Vwz0fHMaJfEw,8.97216796875,0.6927454331341911,4253.783203125,0.48309326171875,0.19918692111968994,6.126255989074707,0.8826904296875,0.3207409381866455,0.13897705078125,0.3023681640625,0.2254638671875,False,0.012523113
UCHBdIt8Mr8wKHbM5E07_egw,47.05810546875,0.5388715557023591,2930.471435546875,0.4950714111328125,0.18689283728599548,7.304256439208984,0.8460224226409314,0.38121116161346436,0.131256103515625,0.4745330810546875,0.0028228759765625,,0.011986777
UC-xiYbGq74Te1taUiKSkbrg,0.9765625,0.6491012274050245,4737.572265625,0.48870849609375,0.1294538378715515,4.510245323181152,0.9431037454044118,0.2157588005065918,0.05810546875,0.45367431640625,0.31524658203125,False,0.011913243
UC-XczjPLb0GkQKgm_BfxamA,0.0,0.3915156345741422,1516.1436767578125,0.95501708984375,0.07793711125850677,0.6219165325164795,0.9786209405637255,0.37879785895347595,0.015625,0.9554443359375,0.04180908203125,False,0.011769654
UCBvd_Q8iA7CS_PODSIaKNRQ,0.0,0.38351978975183826,1162.7666015625,0.9683837890625,0.0655267983675003,0.3676866888999939,0.9772762522977941,0.3840145468711853,0.0103759765625,0.968994140625,0.02972412109375,False,0.010675275
UC-D0Q5IaPrFLsFiILReD2gQ,0.0,0.3902298272824755,1453.79248046875,0.9559326171875,0.07640422135591507,0.5640636086463928,0.9882123161764705,0.3794149160385132,0.013916015625,0.95623779296875,0.03839111328125,False,0.010675275
UC02sPosOUwu_jLQBIAkCPxw,0.6103515625,0.8682760799632353,1815.1884765625,0.3585205078125,0.11951372027397156,6.217138290405273,0.8559651692708333,0.21884170174598694,0.0865478515625,0.45245361328125,0.271240234375,False,0.009640406
UC04fHx8--RmaCoZBR2LLnUA,56.884765625,0.6630428538602942,4847.38232421875,0.50909423828125,0.27716076374053955,8.811041831970215,0.739956724877451,0.3383365571498871,0.29150390625,0.16925048828125,0.20428466796875,False,0.009409967
UC-ztpZsBeN2fQjGsBv4z2pw,0.0,0.6041424919577206,9775.8291015625,0.4906005859375,0.3176042437553406,3.6417288780212402,0.7593888825061275,0.7507516145706177,0.063720703125,0.333251953125,0.00421142578125,False,0.008964202
UC-ymtWbzkQjZB-hbsDr6-iA,0.6103515625,0.5886122759650735,6331.869140625,0.3543701171875,0.2092231959104538,6.315654277801514,0.840771484375,0.28262007236480713,0.08251953125,0.473876953125,0.23553466796875,False,0.008793935
UC-Wl0O9bgxwHZqjpzKGVyrA,0.48828125,0.681075989966299,5906.93701171875,0.589111328125,0.2098591923713684,5.118565559387207,0.7825875076593137,0.22425298392772675,0.07720947265625,0.23126220703125,0.52972412109375,False,0.008472945
UC--jx26rXDg7Vk_C0Oe5YCQ,0.6103515625,0.6870859183517157,1949.5902099609375,0.45928955078125,0.15326254069805145,3.586179256439209,0.9798186657475491,0.24399009346961975,0.06915283203125,0.09442138671875,0.29803466796875,False,0.008389866
UC-DvafhnFxPbiQrYzZ6MyMw,90.2099609375,0.35011824065563724,3311.003662109375,0.564453125,0.14564181864261627,4.881700038909912,0.7412454044117647,0.13976837694644928,0.290771484375,0.000732421875,0.0909423828125,False,0.0082863495
UC0GlwrYuJArxBhgmUUoodgA,145.93505859375,0.4885782877604167,3524.450927734375,0.68377685546875,0.015667399391531944,3.32841157913208,0.8675269033394608,0.0004849302931688726,0.35894775390625,0.0,0.07598876953125,False,0.008001794
UC-MNYdxBU7uXedWOcChk69Q,0.06103515625,0.9244911343443627,11581.7119140625,0.38623046875,0.41929614543914795,3.0507254600524902,0.8450693167892157,0.752043604850769,0.06842041015625,0.0057373046875,0.178955078125,False,0.007973555
UC-7_cPJH8YkOlB5G6LQ4ibg,0.1220703125,0.5945290958180147,1823.8587646484375,0.41693115234375,0.17932476103305817,6.851883888244629,0.8750497855392156,0.330588698387146,0.05938720703125,0.10394287109375,0.00494384765625,False,0.007845642
UC-DQiqiaogkBHFtbXmnBgZg,38.57421875,0.5061329561121324,2958.314453125,0.47467041015625,0.17801283299922943,6.324611663818359,0.7761273552389706,0.2956992983818054,0.22479248046875,0.6412353515625,0.0780029296875,False,0.0068536242
UC05QwQKebmNUv1gvdxRnLOQ,2.74658203125,0.8750643861060049,4223.484375,0.58685302734375,0.22475604712963104,5.534467697143555,0.8889294194240196,0.43435871601104736,0.15966796875,0.59234619140625,0.01739501953125,False,0.0068106693
UCBxy2c6IYFjdIHz4qAe8Vjg,24.10888671875,0.5017839020373774,3795.5576171875,0.44927978515625,0.2857220470905304,8.279768943786621,0.7293413947610294,0.45824241638183594,0.24139404296875,0.33709716796875,0.01873779296875,False,0.0067882375
UC-g2pRVL63gdJZugow9LYbw,6.40869140625,0.7559701956954656,4180.2890625,0.50128173828125,0.23670874536037445,7.431768417358398,0.8330642999387254,0.35643959045410156,0.1795654296875,0.10784912109375,0.22900390625,False,0.0066847946
UC-Xk92SSCeLehEG7lsdYhoQ,62.80517578125,0.5016450769761029,2605.0244140625,0.34442138671875,0.20092958211898804,8.513557434082031,0.7997797947303922,0.34883028268814087,0.28857421875,0.18914794921875,0.023681640625,False,0.0063856062
UC-h72nzyYgjo_rs9CQWTyzg,0.0,0.9446336933210784,4748.47998046875,0.8260498046875,0.3348698616027832,1.6530137062072754,0.8650247012867647,0.15072548389434814,0.0606689453125,0.0023193359375,0.8270263671875,False,0.0062038875
UC-887BC5VJMqLzisnelQsKw,182.9833984375,0.4285299862132353,12011.0849609375,0.49066162109375,0.083899587392807,2.7287211418151855,0.8392013250612745,0.008656221441924572,0.36407470703125,0.0,0.3416748046875,False,0.0060887835
UC-46_r-Pw364aLZ2SrehhAQ,5.18798828125,0.6731167662377451,7977.05078125,0.39306640625,0.26771023869514465,7.275286674499512,0.6120409198835784,0.35252925753593445,0.2147216796875,0.284423828125,0.2947998046875,False,0.006076304
UC014Iy-Ybne23RKhPUk259A,0.6103515625,0.6040357402726716,3329.844970703125,0.699462890625,0.193421870470047,5.99436092376709,0.8431793811274509,0.3110531270503998,0.07269287109375,0.17718505859375,0.09075927734375,False,0.005904787
UC08WS9kt2Siq9Hx_1NDB0XA,0.30517578125,0.7183818742340686,1912.0401611328125,0.4835205078125,0.14353473484516144,6.113977432250977,0.8762623506433823,0.29501715302467346,0.09112548828125,0.67626953125,0.00836181640625,False,0.0057533956
UC01Wz3r-bvlSMSVpqethWPQ,0.1220703125,0.6228264303768383,3908.099365234375,0.4442138671875,0.18856370449066162,6.396834850311279,0.8565487132352941,0.2607429027557373,0.078125,0.33502197265625,0.3299560546875,False,0.005732067
UC4f26YQqgVSqRKBS_d0lUXw,3.72314453125,0.595224178538603,3257.714111328125,0.4620361328125,0.2803090214729309,6.3907790184021,0.786676145067402,0.39692720770835876,0.13970947265625,0.4122314453125,0.04156494140625,False,0.0055304314
UC0UVGCH43AdrWalTxqzx_jw,0.0,0.7480583639705882,9999.724609375,0.68292236328125,0.24090781807899475,2.7462356090545654,0.6651113472732844,0.14518779516220093,0.056396484375,0.08740234375,0.66595458984375,False,0.005236529
UCBw8aWdWc6YvMeC413niiOg,0.0,0.9816176470588235,2351.479736328125,0.8115234375,0.20912979543209076,1.9584026336669922,0.9551513671875,0.10309125483036041,0.04150390625,0.0877685546875,0.8050537109375,False,0.0051992387
UC-oLzP-auo83zue9Ru8NuFg,0.0,0.67840576171875,5025.23291015625,0.45928955078125,0.24511924386024475,5.602294921875,0.838876282935049,0.8202845454216003,0.06903076171875,0.0,0.0162353515625,False,0.0051890924
UC-rXOJGNHecp6yRhRpqrNaw,0.91552734375,0.3002685546875,9242.1806640625,0.69482421875,0.31467196345329285,1.9333746433258057,0.8231426164215686,0.16869759559631348,0.061279296875,0.0,0.1160888671875,False,0.004870243
UC-LteiV1aVfjBVIgGku__7w,0.0,0.5808878580729167,2951.684326171875,0.4593505859375,0.13559582829475403,6.176483154296875,0.8734887216605391,0.4779708981513977,0.08294677734375,0.7701416015625,0.00115966796875,False,0.004566671
UC0HTxrPQ2ZjdtZKyrWWHZKQ,0.244140625,0.2627551508884804,2960.987060546875,0.43927001953125,0.14912697672843933,4.195986270904541,0.8994930491727942,0.3632963299751282,0.03741455078125,0.0,0.001708984375,False,0.0042504882
UCBuVi3JjTHT0UDl0iAXWqIA,18.798828125,0.6123401118259804,3196.667236328125,0.43768310546875,0.15559782087802887,7.378260612487793,0.8447318282781863,0.5589936971664429,0.23138427734375,0.5396728515625,0.00030517578125,False,0.0042347694
UC-iiCDbMS9j_o_jYmxA6pgQ,37.353515625,0.7156764610140931,6146.33642578125,0.37152099609375,0.2873358726501465,8.733320236206055,0.758014035692402,0.5792161822319031,0.27166748046875,0.0767822265625,0.06683349609375,False,0.0041099354
UC-0dWXQ8Bxgq-TNlh0e5xUg,0.1220703125,0.39042896943933825,529.101806640625,0.59197998046875,0.16659052670001984,5.11489200592041,0.9215126187193627,0.2929072380065918,0.0693359375,0.56475830078125,0.0,False,0.004090849
UCCTxcjKfynu-Zs96yK8-dUQ,3.11279296875,0.7098345588235294,6243.44384765625,0.390380859375,0.2808019518852234,5.496995449066162,0.7617661420036765,0.297920286655426,0.1619873046875,0.0341796875,0.36737060546875,False,0.004090738
UC1VPqK_nqLnuZ9uEAHFo90w,10.6201171875,0.6393384746476716,4273.75,0.392333984375,0.2154412418603897,8.109729766845703,0.7140921798406863,0.3056885004043579,0.22528076171875,0.4144287109375,0.18072509765625,False,0.004075079
UC0ajGvDQcvAE6igHVc1qgdQ,9.1552734375,0.5631567861519607,5107.4833984375,0.48223876953125,0.24726931750774384,8.016671180725098,0.706506108302696,0.4529595971107483,0.19207763671875,0.41632080078125,0.00927734375,False,0.004031348
UC0O6C-mAhH5tN5sv-5Q30PQ,63.3544921875,0.3131558287377451,2040.8780517578125,0.54296875,0.2173936665058136,7.081032752990723,0.8727831073835784,0.467409610748291,0.2581787109375,0.1778564453125,0.0035400390625,False,0.0038143
UC84ux_c44kPmgGhI5tkzZBA,0.42724609375,0.8957538679534314,10265.78125,0.6492919921875,0.40257400274276733,3.966034173965454,0.8562734566482844,0.6604346632957458,0.07489013671875,0.02587890625,0.21820068359375,False,0.0037480532
UC0xftucqJlQ32vx6nrz37VA,0.244140625,0.6755471622242647,3839.257568359375,0.50164794921875,0.11619152128696442,5.153655529022217,0.7508142807904412,0.46963250637054443,0.046875,0.0,0.0,False,0.0036255624
UC-hwOl-KMHI0iaUXjmwn-zw,0.06103515625,0.5912494734221814,6688.28857421875,0.3939208984375,0.2202780395746231,6.366459846496582,0.8849930108762255,0.7820836901664734,0.059814453125,0.00018310546875,0.00042724609375,False,0.0035735571
