channel_id,dom,has_bot_probability,bot_probability,sym,entropy,bright,lines,skin,var,ed,sat_mean,white,sat_std,is_bot
UC75g8CLoNJS0WRXONlwM4Jw,0.9438357701080656,,0.9583099,0.9216153319945186,2.2736029624938965,0.9602340689482239,1.4723479041244438,0.0005749168006581162,2849.62060546875,0.02860094230265864,0.35492193698883057,1.869648132221516e-05,0.1325593888759613,True
UCPNrn4HKd93Ukm1z__SsV6w,0.9438264218674045,,0.9583099,0.9216153319945186,2.2736029624938965,0.9602340689482239,1.4723479041244438,0.0005749168006581162,2849.62060546875,0.02860094230265864,0.35492193698883057,1.869648132221516e-05,0.1325593888759613,True
UCL461TbitRgLV5-AcaSdXDQ,0.9438264218674045,,0.9583099,0.9216153319945186,2.2736029624938965,0.9602340689482239,1.4723479041244438,0.0005749168006581162,2849.62060546875,0.02860094230265864,0.35492193698883057,1.869648132221516e-05,0.1325593888759613,True
UCcn5-dXQX87LQeCuZGvJI1g,0.9438264218674045,,0.9583099,0.9216153319945186,2.2736029624938965,0.9602340689482239,1.4723479041244438,0.0005749168006581162,2849.62060546875,0.02860094230265864,0.35492193698883057,1.869648132221516e-05,0.1325593888759613,True
UCNQLDFQeXCGKxSsgFQF1Cwg,0.9438264218674045,,0.9583099,0.9216153319945186,2.2736029624938965,0.9602340689482239,1.4723479041244438,0.0005749168006581162,2849.62060546875,0.02860094230265864,0.35492193698883057,1.869648132221516e-05,0.1325593888759613,True
UCB1FeePOWTGurMdR2o3ZUBA,0.9438264218674045,,0.9583099,0.9216153319945186,2.2736029624938965,0.9602340689482239,1.4723479041244438,0.0005749168006581162,2849.62060546875,0.02860094230265864,0.35492193698883057,1.869648132221516e-05,0.1325593888759613,True
UCXFYKDRrcpu89THRXi4eAwQ,0.9438264218674045,,0.9583099,0.9216153319945186,2.2736029624938965,0.9602340689482239,1.4723479041244438,0.0005749168006581162,2849.62060546875,0.02860094230265864,0.35492193698883057,1.869648132221516e-05,0.1325593888759613,True
UCC9WO5D4wMWcZTuw_xQZP7w,0.9438264218674045,,0.9583099,0.9216153319945186,2.2736029624938965,0.9602340689482239,1.4723479041244438,0.0005749168006581162,2849.62060546875,0.02860094230265864,0.35492193698883057,1.869648132221516e-05,0.1325593888759613,True
UCG44iZLechUenN7TgW-3rGA,0.9438264218674045,,0.9583099,0.9216153319945186,2.2736029624938965,0.9602340689482239,1.4723479041244438,0.0005749168006581162,2849.62060546875,0.02860094230265864,0.35492193698883057,1.869648132221516e-05,0.1325593888759613,True
UCSYW16FDDe0-MrvPMwfXqng,0.9438264218674045,,0.9583099,0.9216153319945186,2.2736029624938965,0.9602340689482239,1.4723479041244438,0.0005749168006581162,2849.62060546875,0.02860094230265864,0.35492193698883057,1.869648132221516e-05,0.1325593888759613,True
UCNJGxBzvsuNctGf41YTndFw,0.9438264218674045,,0.9583099,0.9216153319945186,2.2736029624938965,0.9602340689482239,1.4723479041244438,0.0005749168006581162,2849.62060546875,0.02860094230265864,0.35492193698883057,1.869648132221516e-05,0.1325593888759613,True
UC939W83red9FesfK28q2zZQ,0.9438030512657518,,0.95299965,0.9216208309596134,2.274355411529541,0.9602367451112368,1.4816961447855514,0.0006029615226414389,2849.513916015625,0.02862431290431141,0.3549037277698517,1.4022360991661369e-05,0.13253602385520935,True
UChSBw3KQHyGfJdIVoFb550w,0.456207275390625,,0.9505799,0.8119368010876226,7.169383525848389,0.5679224350873162,69.3206787109375,0.5792236328125,3748.924560546875,0.158477783203125,0.3430463373661041,0.0923309326171875,0.20894698798656464,True
UCPguZegbNzBI6x1FNKCvscw,0.45635986328125,,0.9505799,0.8119368010876226,7.169383525848389,0.5679224350873162,69.3206787109375,0.5792236328125,3748.924560546875,0.158477783203125,0.3430463373661041,0.0923309326171875,0.20894698798656464,True
UCSIBI2wGFlOz-Q7N31x9SyA,0.4259490966796875,,0.94667274,0.8307516659007352,6.150298118591309,0.5111502254710478,9.979248046875,0.5068511962890625,5152.07861328125,0.0906524658203125,0.3308296799659729,0.008941650390625,0.21109381318092346,True
UCC0wvlGND7w_nODFDu-0ZFA,0.4308013916015625,,0.94667274,0.8307516659007352,6.150298118591309,0.5111502254710478,9.979248046875,0.5068511962890625,5152.07861328125,0.0906524658203125,0.3308296799659729,0.008941650390625,0.21109381318092346,True
UCcdWlXFCB6nUeDSizaiGJTQ,0.4426422119140625,,0.94528526,0.8476499071308211,5.573429584503174,0.4327123305376838,6.8511962890625,0.5572662353515625,4380.82763671875,0.0763092041015625,0.29459086060523987,0.03656005859375,0.22499500215053558,True
UC4gJnk4Pn89lqPkflCkl9rw,0.4656829833984375,,0.94525003,0.8138835832184437,7.120246887207031,0.5664953493604473,69.1986083984375,0.585418701171875,3723.575439453125,0.1595611572265625,0.3415065109729767,0.0911407470703125,0.20890063047409058,True
UCjtutPvgMHK_Br-Fsor8H1w,0.465728759765625,,0.94525003,0.8138835832184437,7.120246887207031,0.5664953493604473,69.1986083984375,0.585418701171875,3723.575439453125,0.1595611572265625,0.3415065109729767,0.0911407470703125,0.20890063047409058,True
UCrx-4XpN0N6zCCgi13rZSJA,0.9438123995064129,,0.9419408,0.9216152220152167,2.2729642391204834,0.9602350221021737,1.4816961447855514,0.0005608944396664548,2849.715576171875,0.02865235762629473,0.3549255430698395,1.869648132221516e-05,0.13254697620868683,True
UCI9vhmu94hhfEk3Vm4YGBNg,0.363433837890625,,0.94013315,0.7773488961014093,5.838850021362305,0.5477655148973652,9.46044921875,0.6959991455078125,4431.10986328125,0.069610595703125,0.4672604203224182,1.52587890625e-05,0.14337582886219025,True
UCevaq8wRyR1IDVVnQgZY5ew,0.4421844482421875,,0.9293455,0.8060542087928921,6.078973293304443,0.607225186217065,12.87841796875,0.7359771728515625,2829.308349609375,0.08447265625,0.4167829751968384,0.0421295166015625,0.16631600260734558,
UCnZaQAHA-73arcrXByl3vDg,0.5517120361328125,,0.9244563,0.8435306324678309,5.761159896850586,0.6102475633808211,5.645751953125,0.578369140625,2431.63671875,0.0663604736328125,0.25096628069877625,0.002288818359375,0.17202918231487274,True
UCQvM5W9YHq5VodSaIMNcaog,0.44384765625,,0.9199569,0.861782657398897,6.917384147644043,0.7227497175628064,31.7535400390625,0.1102447509765625,4665.287109375,0.0995330810546875,0.6075223684310913,0.0466461181640625,0.2939836382865906,True
UCS3QKO-RWJ5Gzt1OtZA36pQ,0.455810546875,,0.91975296,0.8467721976485907,6.276001453399658,0.7496124865962009,14.892578125,0.7182769775390625,1931.07666015625,0.09393310546875,0.2794695496559143,0.0972900390625,0.15924333035945892,
UCc_M64Y_WPfj30-UwI-WPcw,0.47601318359375,,0.9120807,0.7341973996629902,7.222900390625,0.6450618369906557,5.6915283203125,0.53546142578125,3872.906982421875,0.075408935546875,0.351785808801651,0.1402130126953125,0.22646450996398926,True
UClCuZympeoCOSnl-UG1hYuQ,0.9437937030250907,,0.8957405,0.9216127658108078,2.274928331375122,0.9602327858563685,1.4863702651161053,0.0006076356429719926,2849.63134765625,0.028657031746625285,0.35493916273117065,2.337060165276895e-05,0.1325908899307251,True
UCY7T4eBZjtFP6FxgBY_VAvQ,0.4570159912109375,,0.89454156,0.7905035280713848,6.288783073425293,0.5859391754748775,7.99560546875,0.3725738525390625,4939.0673828125,0.0741424560546875,0.22384744882583618,0.1486663818359375,0.163167342543602,True
UCNzaqTe9Sdc2UNQn-f9UPFA,0.456573486328125,,0.89454156,0.7905035280713848,6.288783073425293,0.5859391754748775,7.99560546875,0.3725738525390625,4939.0673828125,0.0741424560546875,0.22384744882583618,0.1486663818359375,0.163167342543602,True
UCDx3TMa6tnAKKVLT9ZRAD0A,0.7551555547246008,,0.88879734,0.8350737191260604,5.04386568069458,0.27226981882009804,2.911976965935011,0.06242287701454586,4083.922607421875,0.0419362076057286,0.6529104113578796,0.03549994391055603,0.22073578834533691,True
UCJ-BcuKhhxGuGtRg1naXyPw,0.3989105224609375,,0.8816427,0.7469405828737745,7.0299272537231445,0.6265888288909314,14.6026611328125,0.5162506103515625,3731.555419921875,0.083587646484375,0.2997068166732788,0.0276947021484375,0.17547734081745148,
UCMh2sfONghgCrq0kcRefdZQ,0.6660919189453125,,0.8799484,0.8778152765012255,6.4776434898376465,0.7483084285960478,70.6024169921875,0.376678466796875,1843.4605712890625,0.138397216796875,0.16349704563617706,0.292449951171875,0.15368032455444336,True
UCVLkIF1P-mifVgcTblq0okg,0.5994873046875,,0.8797745,0.8933492024739583,5.689234256744385,0.7319833792892156,3.3111572265625,0.2138214111328125,4230.0830078125,0.05548095703125,0.2840738594532013,0.50091552734375,0.2981093227863312,True
UCSpL8TybvP3_x1rPuU4-cRw,0.9437937030250907,,0.87825465,0.9216127291510404,2.2725276947021484,0.960232914165554,1.4723479041244438,0.0006123097633025465,2849.609375,0.028628987024641964,0.35495173931121826,1.869648132221516e-05,0.13259288668632507,True
UCIPdlgfWT3k1I1l8PANTheQ,0.464141845703125,,0.8759395,0.8748200061274509,4.774753093719482,0.6616629207835478,0.06103515625,0.5753173828125,6220.67578125,0.03240966796875,0.3957511782646179,0.264984130859375,0.22159232199192047,True
UCG8nAFykFm_pVU4ntJmZZCA,0.443572998046875,,0.8579499,0.8681646608838848,5.923387050628662,0.8027732699525123,0.4425048828125,0.303009033203125,7091.138671875,0.0583953857421875,0.46610209345817566,0.25927734375,0.3345290720462799,True
UC8LVzPAtafmqJ_zdxkk3KvA,0.5752105712890625,,0.8550634,0.8149622300091912,6.962563514709473,0.6795294668160233,67.718505859375,0.1029815673828125,3684.852783203125,0.167266845703125,0.3465273380279541,0.043212890625,0.22367073595523834,True
UChvU1D1EJtXIotoIbOVxVlA,0.505706787109375,,0.8376891,0.7528828938802083,6.357211112976074,0.6548819149241728,11.0321044921875,0.5686798095703125,3309.567626953125,0.0863037109375,0.21099668741226196,0.2015533447265625,0.16193582117557526,True
UCT8_tlU_J-BLKUSqsLjWSmQ,0.4712982177734375,,0.7946227,0.7696114334405637,6.465023040771484,0.6151130825865503,2.44140625,0.7207794189453125,3457.985595703125,0.0598602294921875,0.29551154375076294,0.0014801025390625,0.1318235695362091,
UCpUpkiPqbCLXi6kkR6FF-SQ,0.580902099609375,,0.78963935,0.7236443014705882,6.634772777557373,0.6435757506127451,12.5885009765625,0.399017333984375,6205.14453125,0.097015380859375,0.35101965069770813,0.24053955078125,0.2656554579734802,True
UCsjc_rPxH5JFyJO99TnEJoA,0.4951629638671875,,0.7705343,0.9669398887484681,4.880997180938721,0.5714312983494179,1.5106201171875,0.5042724609375,1563.9234619140625,0.042755126953125,0.2849675714969635,1.52587890625e-05,0.23851227760314941,True
UC7C9QLCZCkEIsHQg1dG_ChA,0.362091064453125,,0.7307973,0.8149943033854167,8.208666801452637,0.5970593022365196,105.5908203125,0.564971923828125,4005.00390625,0.204681396484375,0.43115532398223877,0.017578125,0.17933429777622223,True
UCgMqHaopf9-qxZkAOVg0FAA,0.49362449986912466,,0.69597286,0.7267531250618633,5.25825834274292,0.641087808941024,6.68399207269192,0.20643719851923867,2887.850341796875,0.04385727106158621,0.11670796573162079,0.26373256553116703,0.15431657433509827,
UCo0SkA3GIvijYm7C-g3StTA,0.4259033203125,,0.69343466,0.7832502776501226,6.535897731781006,0.750918758616728,3.143310546875,0.279205322265625,7670.34619140625,0.056610107421875,0.5922785997390747,0.1655731201171875,0.3401096761226654,True
UCL_N-soN3kU9351Dd2ofxgA,0.4241790771484375,,0.5832376,0.8553661870021446,5.109590530395508,0.8162439084520527,0.579833984375,0.417083740234375,6447.953125,0.05230712890625,0.2912638783454895,0.4140167236328125,0.2988198399543762,
UCQt05TPSqFXqkMHgS1_UHJg,0.713623046875,True,0.5684281,0.9075233609068627,3.305210590362549,0.9046590169270833,32.40966796875,0.2095947265625,2131.705810546875,0.090576171875,0.09564903378486633,0.72119140625,0.16420231759548187,False
UC-zUoxUiclx_tLJgDgQbv9g,0.507080078125,True,0.5414911,0.901422238817402,6.452541351318359,0.6934814453125,1.89208984375,0.4532470703125,4873.42578125,0.097412109375,0.5604674816131592,0.0,0.1796354204416275,False
UCe8WbR_yY_S7nA_bhW9B9Dw,0.5189361572265625,,0.5197402,0.8311123717064951,5.996076583862305,0.6609516816980698,3.875732421875,0.2668914794921875,2239.420166015625,0.064697265625,0.16322734951972961,0.20367431640625,0.12586037814617157,True
UCkY-r_pAD2ED6PjfZIfuhTw,0.7473731443742287,,0.51632786,0.8842250821728684,3.3723723888397217,0.2110484840086429,2.2809707213102497,0.05336443181393262,4372.3037109375,0.04439946901993045,0.6193212270736694,0.03456979396477583,0.21851421892642975,True
UCBYeCsc5KT_JCkUiN1phrVQ,0.42462158203125,True,0.5027851,0.878976619944853,7.002716064453125,0.6499937768075981,91.4306640625,0.5611572265625,2661.998779296875,0.27935791015625,0.38509881496429443,0.0946044921875,0.2052522450685501,False
UCZAmejCXgvIivlKn4myTOQQ,0.75714111328125,,0.49680394,0.8185872395833333,4.050725936889648,0.9094302906709559,59.99755859375,0.00634765625,3166.549560546875,0.10003662109375,0.16836319863796234,0.69085693359375,0.2821245789527893,False
UC1o10zPOIj1Rq0KkaJv_RGw,0.71551513671875,True,0.4713934,0.9067176968443628,3.309551239013672,0.9034907322303921,15.13671875,0.2086181640625,2141.270751953125,0.07733154296875,0.09282226860523224,0.72210693359375,0.16048093140125275,False
UCkcvHRUhYiHoerI13s6yqxw,0.39678955078125,,0.46955535,0.8972402535232843,5.485961437225342,0.6308646407781863,2.50244140625,0.3436279296875,3928.4130859375,0.0885009765625,0.16223743557929993,0.3787841796875,0.15597721934318542,
UCeMhy3mjNh9ypS4q43Jqn0g,0.6564178466796875,,0.4602394,0.8149765912224265,5.611764907836914,0.6003854788985907,4.7607421875,0.19769287109375,2583.2109375,0.067291259765625,0.0911673903465271,0.126190185546875,0.09045277535915375,True
UCK23ayPkJE0OVkwX2YxuWfg,0.3638916015625,True,0.4595875,0.8347019569546569,7.899034023284912,0.6712873870251226,96.86279296875,0.38287353515625,5664.2734375,0.30181884765625,0.3794814348220825,0.24615478515625,0.2845008969306946,False
UC-z105umXP6HNRGMlbMnpWw,0.4339599609375,True,0.45421708,0.8138346354166667,7.034614562988281,0.5622723747702206,98.9990234375,0.6748046875,3438.455078125,0.3089599609375,0.3931449055671692,0.0250244140625,0.16596686840057373,False
UCVafcWN-vPWdj89SgcZG0_Q,0.70330810546875,,0.44440255,0.9577354281556373,6.073270320892334,0.4425649605545343,1.52587890625,0.05230712890625,2905.255615234375,0.036865234375,0.6512151956558228,0.0,0.14339375495910645,
UCl0xlY5ofnYnx21geL-H0JQ,0.455078125,,0.42695463,0.8178847369025735,6.015336990356445,0.4788462320963542,7.3394775390625,0.2861785888671875,3840.786376953125,0.076263427734375,0.2293049693107605,0.0890960693359375,0.1932085156440735,True
UC4JUW7AhZ-hqkli4A6fwVyw,0.5006103515625,True,0.42431584,0.9568579580269608,4.636715888977051,0.7063490923713235,1.708984375,0.0179443359375,2452.4375,0.05572509765625,0.32657086849212646,0.0010986328125,0.10145619511604309,False
UCNbIWXLyeUsGP2Xia9AzR2A,0.42633056640625,True,0.41755623,0.8244150199142157,7.5063323974609375,0.6115777707567402,78.2470703125,0.71246337890625,2444.33349609375,0.2774658203125,0.34272822737693787,0.012939453125,0.15202923119068146,
UCXgTC9mLEWeYsydi7RfRCNg,0.427490234375,,0.40825278,0.8456006816789216,6.331617832183838,0.44533571729473037,1.5869140625,0.049560546875,4451.00439453125,0.06024169921875,0.3227556049823761,0.0816650390625,0.1784949004650116,
UC7w9TzAKGSjSdx9QfJwQ-LQ,0.42767333984375,True,0.40022328,0.8156632965686275,8.063261985778809,0.6323974609375,70.556640625,0.36163330078125,3759.838623046875,0.28369140625,0.3081466555595398,0.136474609375,0.20431014895439148,False
UCMJHxC6RpRQh2zZ4XSt7CtQ,0.5689697265625,True,0.38585407,0.8936700559129902,5.390233993530273,0.7946913775275736,0.0,0.36883544921875,5515.240234375,0.0587158203125,0.45689648389816284,0.19024658203125,0.3562440574169159,
UC5okbPn3-sp2FfUGiCFz22A,0.6829833984375,True,0.376188,0.8686801087622549,4.050727367401123,0.8149402094822303,54.5654296875,0.0946044921875,5391.54931640625,0.08929443359375,0.14662344753742218,0.67681884765625,0.23960281908512115,False
UCekuXNJ4Jez3SteHR0priJg,0.4526519775390625,,0.3735043,0.7016374176623774,5.776191234588623,0.7488395541321997,1.0833740234375,0.4112701416015625,4130.77880859375,0.0440673828125,0.21169446408748627,0.3984222412109375,0.1946660727262497,
UCn6nRf51T5eZoadsQAhUlaA,0.5140380859375,,0.36299428,0.9037798713235294,4.986734390258789,0.7293277516084559,0.18310546875,0.46435546875,3305.89453125,0.046630859375,0.20979195833206177,0.360595703125,0.21882013976573944,False
UC3a6nK178kfmHt5yu_NdCNg,0.498046875,True,0.3572463,0.9209917853860294,6.159550189971924,0.7101883233762255,1.77001953125,0.0771484375,1733.6158447265625,0.08087158203125,0.2545125484466553,0.08544921875,0.14669886231422424,False
UC4sU4x_1Rf8O2LQsRTRGTJA,0.4151611328125,True,0.34367856,0.7517941942401961,7.869870185852051,0.6231205958946079,72.1435546875,0.5750732421875,3848.649658203125,0.2783203125,0.3987826704978943,0.029296875,0.21822820603847504,False
UCoIwnDyingWvMg51-yFkdlQ,0.47991943359375,,0.3404361,0.9095779718137255,5.054133415222168,0.613543820848652,2.01416015625,0.33563232421875,3117.391357421875,0.095947265625,0.19829986989498138,0.23028564453125,0.21931742131710052,
UCnxWY8DrkEYK33ndMv88i5A,0.5927251991175261,,0.33519742,0.7656212034228491,5.242037296295166,0.34571370334769663,2.561417941143477,0.1285803761732042,6285.06689453125,0.0438479228209251,0.6206017136573792,0.07780540702239838,0.2755231261253357,
UChud1sjj7xtJnlrQP-M5CaQ,0.60614013671875,,0.33433995,0.8578081916360294,2.7945363521575928,0.7804182464001226,1.64794921875,0.0,9214.6650390625,0.0584716796875,0.1960231512784958,0.5947265625,0.38820916414260864,
UCOxElkDfhYZI5LDENU8EO6w,0.42694091796875,True,0.3291799,0.8356861787683824,5.810818195343018,0.45280594171262256,1.8310546875,0.5799560546875,3458.364013671875,0.09991455078125,0.4132266938686371,0.0,0.1419692486524582,
UC2HcoPHw-zCv8TlBKsh1ZnA,0.66552734375,True,0.32808116,0.9185116038602941,5.811897277832031,0.6875299191942402,2.25830078125,0.08575439453125,3965.129638671875,0.09210205078125,0.431618869304657,0.00042724609375,0.17865623533725739,False
UC9EoImr1o8ERF11FgtDhVdw,0.59051513671875,True,0.31990322,0.9193775850183823,5.1846232414245605,0.7727586933210784,2.197265625,0.296875,2957.651123046875,0.089599609375,0.28716421127319336,0.0726318359375,0.1296432912349701,False
UCeBBTokEYmk4c70UbS3WeFQ,0.3865203857421875,,0.31119803,0.8623518401501226,6.965787410736084,0.5706267113779105,27.6641845703125,0.52618408203125,5381.71728515625,0.119781494140625,0.4196473956108093,0.0420074462890625,0.27639055252075195,True
UC3LqNFfEVWP_eUgZyjBROZg,0.5364990234375,True,0.30975428,0.8470856311274509,6.895004749298096,0.5286585190716911,99.853515625,0.7615966796875,1868.9776611328125,0.30316162109375,0.3342122435569763,0.02435302734375,0.15425066649913788,False
UCLcl2Suz7VLBCFPO0KWSklA,0.814453125,True,0.30844685,0.9297181372549019,2.287963628768921,0.9633899165134804,1.52587890625,0.146728515625,1745.7537841796875,0.06158447265625,0.07547177374362946,0.8125,0.17168448865413666,
UC8kxMxnfcM1HFakzRhAFeiA,0.4459228515625,True,0.30336577,0.905691348805147,6.656190872192383,0.6525428921568628,1.64794921875,0.11468505859375,6806.875,0.08770751953125,0.7179386019706726,0.0233154296875,0.19781698286533356,False
UCDWgsKkM75WP4MK5XFyt5YA,0.49383544921875,True,0.3009499,0.8265438304227941,7.352304935455322,0.5180525237438726,87.7685546875,0.58203125,2774.425537109375,0.2801513671875,0.39407432079315186,0.032958984375,0.19194670021533966,False
UC3olIpG1YdYZwTUWTuinfmA,0.44683837890625,True,0.29821315,0.8296458524816177,6.123915672302246,0.7862450693167892,0.0,0.39691162109375,5085.73583984375,0.01708984375,0.6104251146316528,0.0,0.13140621781349182,False
UCS--rSIe3r0Mcx98gNtC17A,0.4637451171875,,0.29101783,0.6793327780330882,6.993940353393555,0.6222304400275736,85.63232421875,0.60186767578125,5092.076171875,0.3077392578125,0.3601079285144806,0.064208984375,0.18536603450775146,False
UCLYbNUglsV7xevteTP23X9w,0.3957977294921875,,0.2832701,0.8333334530101103,6.405128479003906,0.5612984451593137,1.2054443359375,0.5860443115234375,3377.966552734375,0.0467071533203125,0.39911144971847534,0.00067138671875,0.22313417494297028,
UC_FJxRax7t2uc1wtg8WKlzA,0.3627166748046875,,0.27843988,0.7553424910003064,6.92080020904541,0.6277971454695159,6.3018798828125,0.2912445068359375,4827.71142578125,0.083526611328125,0.3867470622062683,0.048980712890625,0.19281642138957977,True
UCnW064EFhGTfnCpaJxJVbog,0.5673828125,,0.27322733,0.8369705499387254,3.1253223419189453,0.6919385723039215,1.5869140625,0.0,1772.39306640625,0.06134033203125,0.0,0.42486572265625,0.0,False
UCHBdIt8Mr8wKHbM5E07_egw,0.4950714111328125,,0.2692905,0.8460224226409314,7.304256439208984,0.5388715557023591,47.05810546875,0.4745330810546875,2930.471435546875,0.131256103515625,0.38121116161346436,0.0028228759765625,0.18689283728599548,
UCFctV1lmZpSLL_x5LpTwV2g,0.42828369140625,True,0.26124284,0.8896723728553921,5.358743667602539,0.5976275275735294,0.0,0.8692626953125,3756.0703125,0.047607421875,0.31694674491882324,0.055908203125,0.12030681222677231,False
UC1mLLJE7vzPe293LTNi3HmA,0.53466796875,True,0.2484603,0.8703957950367647,5.628546714782715,0.6667870615042892,2.01416015625,0.03289794921875,2386.491943359375,0.08843994140625,0.10815790295600891,0.36395263671875,0.08057312667369843,False
UCXvLiCNHbiFEqSh_il1rRnA,0.58056640625,,0.24814232,0.8520182291666667,5.208561420440674,0.5602077110140932,1.52587890625,0.0,4584.46630859375,0.09600830078125,0.34423828125,0.04071044921875,0.23817984759807587,
UCo3IxI64cup_rX-p2P-VugQ,0.6861795610066186,,0.24733771,0.8188956904977149,4.205142974853516,0.27747990494855534,2.809146318662828,0.08874284859589425,5668.986328125,0.04656358673297686,0.6155731081962585,0.058342369965972404,0.24720104038715363,
UCPvXOLMc3ZNIM302fgyqXRA,0.388427734375,True,0.2451322,0.8334319469975491,5.211392879486084,0.516201842064951,0.06103515625,0.64471435546875,3844.656982421875,0.0570068359375,0.4983149766921997,0.020263671875,0.1515393704175949,
UC2CCK8nod92kJ6w2xpwReFA,0.43426513671875,True,0.24303354,0.9202718098958333,4.9475226402282715,0.7831047506893383,0.0,0.70654296875,906.9413452148438,0.04766845703125,0.24440056085586548,0.1578369140625,0.09628093987703323,False
UCDXVz6YRl_ncoNmp8k3SmhQ,0.45849609375,True,0.24043787,0.9197524126838236,5.655996322631836,0.4755557789522059,3.5400390625,0.36419677734375,4214.71240234375,0.09552001953125,0.18960416316986084,0.0054931640625,0.15742383897304535,False
UCU1BtqhbywvffliHcP2LxLw,0.4786376953125,,0.23789608,0.823190008425245,7.854109764099121,0.6669194240196078,105.95703125,0.5206298828125,3603.263916015625,0.30950927734375,0.61285400390625,0.00018310546875,0.19084569811820984,
UCczjCFK11cZep0Ix4u9Uc8A,0.459609375,True,0.2345495,0.7798308823529412,6.280543327331543,0.6770335477941176,0.703125,0.6269140625,3239.575927734375,0.06,0.37474358081817627,0.16140625,0.19891293346881866,
UC80FMDU28ehX_L59Zi5kWsA,0.47381591796875,True,0.23306824,0.7684302236519608,5.592785835266113,0.8228900984221814,0.0,0.37261962890625,4669.93212890625,0.0517578125,0.22570155560970306,0.4744873046875,0.22858574986457825,False
UCMSD6h5cdrF63AoO15lyBUA,0.35040283203125,True,0.23297322,0.5619269875919117,5.784536361694336,0.6783617206648285,0.42724609375,0.4522705078125,6219.640625,0.0543212890625,0.27519509196281433,0.28717041015625,0.22521761059761047,False
UCGYwkG_E2eJPdcV-zLyji1Q,0.4034423828125,True,0.23257148,0.8839896407781863,7.4698591232299805,0.6948160807291667,0.6103515625,0.337890625,3711.234375,0.07403564453125,0.34259897470474243,0.04083251953125,0.2468235045671463,False
UCbV7XzRk4c2UyCxw2EjMKgw,0.476796875,True,0.2313453,0.8312018995098039,6.921940803527832,0.7252294730392157,6.640625,0.67796875,2462.62255859375,0.1346484375,0.2884630858898163,0.143125,0.17322157323360443,
UCi-xiBnIXF_Uy9rbPxLq8VQ,0.42340087890625,,0.23107432,0.8146656709558824,8.056785583496094,0.5353932100183824,110.77880859375,0.52606201171875,3424.2080078125,0.30322265625,0.31615015864372253,0.06707763671875,0.1740420013666153,
