channel_id,dom,entropy,sat_mean,ed,skin,bright,white,var,sat_std,lines,sym,is_bot,score
UCC0wvlGND7w_nODFDu-0ZFA,0.14050977138643062,0.6828924149184619,0.3387153862461708,0.24899413243922885,0.5230694129503654,0.5198207477521358,0.009280962939499525,0.41404839781079866,0.4598028642785194,0.054536357571714475,0.621066000728816,True,0.4172407942389085
UCSIBI2wGFlOz-Q7N31x9SyA,0.13318123156342176,0.6828924149184619,0.3387153862461708,0.24899413243922885,0.5230694129503654,0.5198207477521358,0.009280962939499525,0.41404839781079866,0.4598028642785194,0.054536357571714475,0.621066000728816,True,0.41678164552849256
UC07shHxF5HQUl5m_h2B7z3w,0.11578171091445422,0.6620589205436197,0.3241542399647713,0.19094719195305954,0.5427059712774,0.45042795771320665,0.004561292366170415,0.4625225713508969,0.40316099283096213,0.0023348899266177454,0.48900023579344487,False,0.41376486983770444
UC7nVmN-C8i_w2HUymdd6Y0g,0.18125460914454272,0.6273548548323307,0.3068072846252266,0.20347862531433364,0.5887345679012346,0.4497460952190394,0.03908774152676592,0.3468034697722836,0.48234417419028214,0.024766511007338225,0.6987403806992347,True,0.4126472217628716
UC7F3JXH3N-MObFznyrFZpWQ,0.18109328908554567,0.6277174232440872,0.30583795732885033,0.21584241408214586,0.5896793902746285,0.4504073284061542,0.03894520114032309,0.34552241218991075,0.48221522018223384,0.03935957304869914,0.6883512679256607,True,0.4118907251659854
UCAchB2WXfyZqv1HybJvVhpg,0.1705844395280236,0.6245323486946637,0.30482237278677693,0.20389773679798828,0.5840891912320484,0.4461955419763193,0.03834336395312005,0.3492159594833264,0.4842365815613491,0.031187458305537024,0.7025471050995691,True,0.40963967236623666
UC05QwQKebmNUv1gvdxRnLOQ,0.37619837758112096,0.6145142785137448,0.44471215605022196,0.43855825649622804,0.6113000755857899,0.8899078995762899,0.018055115616091227,0.33942163346260845,0.4895618335604608,0.015010006671114077,0.7513215150800625,False,0.4021498581144803
UCQVYEtLCkyHd2oBJIu8Iftw,0.08808075221238931,0.6268842783072587,0.33366034805709194,0.11957250628667226,0.4979528848576468,0.3589859679331723,0.03701298701298701,0.2639336496461729,0.33576738215963337,0.009172781854569713,0.5765195279843949,True,0.38911400772769794
UCUDCKGwG65iNG5-DCeDi9iQ,0.1871082227138643,0.7771293878957849,0.28263769067230576,0.31831517183570834,0.30479969765684056,0.5589392081705201,0.12568894520114032,0.31057496042950233,0.46796439038769755,0.22565043362241494,0.6022119032818161,True,0.38805277195313226
UC85z3H_eLI3L-AFVNOf90GA,0.31001106194690264,0.7622771604667009,0.4871456118289664,0.4212908633696564,0.6999874023683548,0.6522259083163006,0.015901171998732973,0.256759181736732,0.35318571577783614,0.009006004002668445,0.7125902981715291,False,0.3871582128518733
UCIPdlgfWT3k1I1l8PANTheQ,0.1908646755162242,0.5301601008499286,0.40518436319578255,0.08901927912824813,0.5937263794406652,0.6728865548765127,0.27503959455178967,0.4999265410833118,0.482670632638042,0.00033355570380253505,0.7197316241881202,True,0.38544169221549296
UC939W83red9FesfK28q2zZQ,0.9153087381948817,0.25253085775913875,0.3633632666940142,0.078622085938682,0.0006222550760240196,0.9765250174795681,1.4554473391661696e-05,0.2290020708194185,0.2886889126233218,0.008097434835279011,0.8245150704608628,True,0.38468437596607963
UC75g8CLoNJS0WRXONlwM4Jw,0.9153581542635092,0.2524473103067801,0.3633819099506903,0.07855789416374839,0.0005933129794647629,0.9765222959214251,1.9405964522215594e-05,0.2290106449504529,0.2887398061256173,0.008046346918337187,0.8245027587010672,True,0.38464614148521103
UCC9WO5D4wMWcZTuw_xQZP7w,0.9153440353867583,0.2524473103067801,0.3633819099506903,0.07855789416374839,0.0005933129794647629,0.9765222959214251,1.9405964522215594e-05,0.2290106449504529,0.2887398061256173,0.008046346918337187,0.8245027587010672,True,0.3846453022047342
UCSYW16FDDe0-MrvPMwfXqng,0.9153440353867583,0.2524473103067801,0.3633819099506903,0.07855789416374839,0.0005933129794647629,0.9765222959214251,1.9405964522215594e-05,0.2290106449504529,0.2887398061256173,0.008046346918337187,0.8245027587010672,True,0.3846453022047342
UCL461TbitRgLV5-AcaSdXDQ,0.9153440353867583,0.2524473103067801,0.3633819099506903,0.07855789416374839,0.0005933129794647629,0.9765222959214251,1.9405964522215594e-05,0.2290106449504529,0.2887398061256173,0.008046346918337187,0.8245027587010672,True,0.3846453022047342
UCXFYKDRrcpu89THRXi4eAwQ,0.9153440353867583,0.2524473103067801,0.3633819099506903,0.07855789416374839,0.0005933129794647629,0.9765222959214251,1.9405964522215594e-05,0.2290106449504529,0.2887398061256173,0.008046346918337187,0.8245027587010672,True,0.3846453022047342
UCPNrn4HKd93Ukm1z__SsV6w,0.9153440353867583,0.2524473103067801,0.3633819099506903,0.07855789416374839,0.0005933129794647629,0.9765222959214251,1.9405964522215594e-05,0.2290106449504529,0.2887398061256173,0.008046346918337187,0.8245027587010672,True,0.3846453022047342
UCNQLDFQeXCGKxSsgFQF1Cwg,0.9153440353867583,0.2524473103067801,0.3633819099506903,0.07855789416374839,0.0005933129794647629,0.9765222959214251,1.9405964522215594e-05,0.2290106449504529,0.2887398061256173,0.008046346918337187,0.8245027587010672,True,0.3846453022047342
UCB1FeePOWTGurMdR2o3ZUBA,0.9153440353867583,0.2524473103067801,0.3633819099506903,0.07855789416374839,0.0005933129794647629,0.9765222959214251,1.9405964522215594e-05,0.2290106449504529,0.2887398061256173,0.008046346918337187,0.8245027587010672,True,0.3846453022047342
UCG44iZLechUenN7TgW-3rGA,0.9153440353867583,0.2524473103067801,0.3633819099506903,0.07855789416374839,0.0005933129794647629,0.9765222959214251,1.9405964522215594e-05,0.2290106449504529,0.2887398061256173,0.008046346918337187,0.8245027587010672,True,0.3846453022047342
UCNJGxBzvsuNctGf41YTndFw,0.9153440353867583,0.2524473103067801,0.3633819099506903,0.07855789416374839,0.0005933129794647629,0.9765222959214251,1.9405964522215594e-05,0.2290106449504529,0.2887398061256173,0.008046346918337187,0.8245027587010672,True,0.3846453022047342
UCSpL8TybvP3_x1rPuU4-cRw,0.915294619318131,0.25232791898544377,0.36341242264574114,0.07863492429366872,0.0006319024415437719,0.9765211215504456,1.9405964522215594e-05,0.229009742410344,0.2888127707896225,0.008046346918337187,0.8244969311347639,True,0.38450597420412996
UC_FJxRax7t2uc1wtg8WKlzA,0.03767975663716816,0.768444370791853,0.395965623665451,0.2294216261525566,0.300563744016125,0.6384463222996359,0.05083940449794108,0.3879805280503187,0.4199911949047815,0.034439626417611745,0.4522306595785728,True,0.38431663195171795
UC-HmiNlloBtHoYK-MO5F6rQ,0.2685287610619469,0.743456587886043,0.3519495964451978,0.3364626990779548,0.5538548752834468,0.6517310483606943,0.14292049414000635,0.3464964884126407,0.45907363958714725,0.00033355570380253505,0.4277979035819166,False,0.38238177728045714
UC-7_cPJH8YkOlB5G6LQ4ibg,0.11956120943952797,0.760792313634383,0.33846866059398945,0.16311818943839063,0.10726883345930965,0.6046139544665554,0.005131453911941717,0.14657497604737033,0.3906037676641512,0.0006671114076050701,0.7202460826134487,False,0.3772995164043326
UC8A_SG-CtnrWMdfngxZvKiA,0.931047197640118,0.15614578077423816,0.057100671816314556,0.08533109807208718,0.0,0.7388295649248717,0.0028508077288565093,0.04790851143196542,0.25069473850120066,0.0,0.9044822190306743,False,0.35466781270820097
UC04jygX2ujdMkXui_5c_wpQ,0.018528761061946897,0.7282321030820962,0.3315369085831113,0.3371332774518022,0.5408793146888385,0.5199013785245384,0.06404814697497624,0.3439002336872546,0.3348650611367934,0.007338225483655771,0.2942841525369231,False,0.3452067102563149
UC-9m6N4uepL6iRjMen-cNTw,0.07558997050147487,0.768648844975002,0.3865217309583391,0.45716680637049456,0.7176240866717057,0.628052255069272,0.13430471967057334,0.38106138088950586,0.4408160500449311,0.015677118078719146,0.3655645109429595,False,0.33626307715040027
UC-98DA5BBZcYBCjWSnR8Z3w,0.17394911504424782,0.6461068104939413,0.18680125165516115,0.3522212908633697,0.3698664651045604,0.6154784794338588,0.04238200823566677,0.24459111636834183,0.3163909145490956,0.007671781187458306,0.6256446807142397,False,0.33536068494370863
UC8LVzPAtafmqJ_zdxkk3KvA,0.3586144911504424,0.7730815191235247,0.35478721605953933,0.4594300083822297,0.10627676996724617,0.6910561669700819,0.04485270826734242,0.2961343383078205,0.4871978173958016,0.37008005336891264,0.5857146684958523,True,0.3319644052357891
UC-BK9ADWD8RlyE9yUfg6iLQ,0.07273230088495575,0.7010842638002867,0.24775913241911604,0.4115674769488684,0.5832703451751071,0.5471198931511431,0.06721571111815014,0.2593888500665839,0.36949948512523795,0.021347565043362243,0.6569066043600353,False,0.3292295851763637
UCL_N-soN3kU9351Dd2ofxgA,0.13050792772861353,0.5673384524237497,0.29820648819506546,0.14367141659681476,0.4304295792391031,0.8300896638530484,0.42972758948368706,0.5181917553981316,0.6508869977942471,0.0031687791861240828,0.6761760198066493,,0.32660193980963836
UC-3JIsx5hvMycqC0CoJpcog,0.2092551622418879,0.5571887605910162,0.41715580551012893,0.2524727577535625,0.2401738473167045,0.7933763737353748,0.0032309154260373773,0.2020824778822736,0.29844212652527147,0.0006671114076050701,0.7718162525990868,False,0.3249696475911447
UC-7Q4oo_5_GBTJY3YvdE5BQ,0.16546828908554567,0.7025069530222947,0.32818154955914647,0.5381391450125734,0.7217183169564123,0.7040997918083031,0.10725372188786823,0.3303942703300691,0.44064580998144925,0.03702468312208139,0.6088615463762834,False,0.3203591900415988
UC-ymtWbzkQjZB-hbsDr6-iA,0.02507374631268433,0.7012525764435363,0.28935664714789905,0.2266554903604359,0.48904006046863197,0.598596768975859,0.24447260057016154,0.5088626299422311,0.4557283006237635,0.0033355570380253505,0.6434996034382972,False,0.3147687916577938
UC014Iy-Ybne23RKhPUk259A,0.5462758112094395,0.6655780790121705,0.31846743642466396,0.1996647108130763,0.18285462333081381,0.6142818579179906,0.09420335761799177,0.2676040252033148,0.42130997927453007,0.0033355570380253505,0.6488906990203853,False,0.31249888652340746
UC-WOHJGs3b-9l6Kruxo_lMw,0.13504793510324486,0.7475361178601475,0.31988240163225834,0.23034367141659684,0.31034265558075086,0.58073045029335,0.14640481469749764,0.3829864204600035,0.36962775752388055,0.00033355570380253505,0.5184894214486291,False,0.3094727006905112
UC4bECuBxYNIpH_oHQ4Ted0A,0.03217182890855452,0.774589344152499,0.2676689558104166,0.3743503772003353,0.39808515998992194,0.5204668284393802,0.03332277478618942,0.2826484270374019,0.3463122366999667,0.005003335557038025,0.44912434888855546,False,0.30525711158815105
UC-xiYbGq74Te1taUiKSkbrg,0.22796828908554567,0.5007907358688062,0.22090165990281585,0.15959765297569153,0.46819098009574206,0.6601117804175177,0.32720937598986377,0.3807364664503082,0.28197531963748507,0.005336891260840561,0.8726136631583459,False,0.30475578017068594
UCY3pqpxZHuCbgfYOjfRzSoQ,0.12917127581120946,0.7158215473009355,0.23044426117841738,0.28595976529756917,0.3373015873015873,0.47817328033731293,0.11357301235350016,0.4537606334921176,0.3001932135462145,0.07496664442961974,0.36008258129514914,True,0.3014911551610989
UCGXj1MehTb_RuTuTtqHiflg,0.13654590707964598,0.5116478808437551,0.2951465225718882,0.1375943000838223,0.42584719072814314,0.8415040602614312,0.44136838770985115,0.5495772345166497,0.678196944481356,0.0031687791861240828,0.6776025701485497,,0.3007893430576876
UCZoRe7qo_ht_KJCV50aJsXQ,0.03825589970501475,0.6837597624245069,0.29677150665951774,0.30481978206202853,0.33427815570672714,0.41259490394045323,0.07852391510928096,0.3887595771277815,0.486196143687677,0.18645763842561708,0.2947881610254872,True,0.2898258509139537
UC1WSVxoPyRTrMt4sCPJYo2g,0.12195796460176989,0.6151015991024738,0.23480949887048105,0.3490360435875943,0.6105442176870749,0.5458324783428787,0.1991764333227748,0.3194300757443052,0.30477765349405644,0.010340226817878585,0.5947771751945294,False,0.2881823348043328
UC0MfObubaILqyQt6QlgADVQ,0.06959808259587019,0.670665102313862,0.19221997065655144,0.4125733445096396,0.5020786092214664,0.4345381578892921,0.011719987329743428,0.2168608069681747,0.27872138124965234,0.026684456304202804,0.5853432938200682,False,0.28366462774971957
UCG8nAFykFm_pVU4ntJmZZCA,0.1597990412979351,0.6576975635169772,0.47721217344245814,0.16039396479463539,0.31270471151423535,0.816390526048547,0.2691162496040545,0.5698815616235551,0.7286685630122255,0.002418278852568379,0.7048308182032539,True,0.2827450320283848
UC0DBWGhlnlAp-uGzvlI7ahw,0.5261799410029497,0.5665450163521107,0.30706975482805426,0.2214585079631182,0.12540942302847066,0.7690135880803256,0.13348115299334812,0.3794827597573219,0.827680703254724,0.0,0.5819585860967611,False,0.27659036200227993
UC01Wz3r-bvlSMSVpqethWPQ,0.1607669616519174,0.710266382951237,0.26695801001573116,0.2145850796311819,0.3457420005039053,0.6333912901240023,0.342477035159962,0.3140756192053001,0.4107279607927884,0.0006671114076050701,0.6788236050674155,False,0.27512245397591956
UCBuf0Xg6i2mrlAlo2PjJ9Yw,0.15652654867256632,0.6379712581939243,0.2924720848506788,0.23252305113160102,0.35663895187704714,0.4395592947138101,0.003864428254672157,0.36343328140980846,0.4817593857777459,0.0010006671114076052,0.7187252148935714,False,0.27483472902658324
UC4f26YQqgVSqRKBS_d0lUXw,0.18768436578171088,0.7095939795006955,0.4063884246551852,0.3837384744341995,0.4254220206601159,0.6053208277135207,0.04314222363002851,0.26180720628833437,0.610566880261416,0.020346897931954638,0.5223843004437205,False,0.27297432464938554
UC-VwX0trBkdCaG59nNx_9PA,0.11476769911504425,0.7560126369492579,0.4093139208312732,0.4378876781223806,0.5483749055177627,0.6098186251850857,0.0765283496990814,0.5203758632207528,0.47469129098574164,0.004669779853235491,0.2017052153222867,False,0.26682610639319465
UCQvM5W9YHq5VodSaIMNcaog,0.16021386430678464,0.7680650717115632,0.6220033634754009,0.27338642078792963,0.11377236079617033,0.7350095527687939,0.04841621792841305,0.3749272474190492,0.6403528218012704,0.17353235490326885,0.6905420033868512,True,0.2656669622647945
UC-TsjvGYXCXABWm7H8H5WDg,0.2590339233038348,0.7030688599373024,0.49520529612509523,0.35456831517183574,0.47978080120937266,0.5403466648556692,0.0022172949002217295,0.26898300838750144,0.6933919006756178,0.021347565043362243,0.5768590169556924,False,0.2653895537887036
UC-DQiqiaogkBHFtbXmnBgZg,0.20676622418879054,0.7022471511536484,0.30274763157409745,0.6174350377200336,0.661753590325019,0.5147183716210839,0.08096293949952486,0.23774585977383442,0.38774613645937156,0.21080720480320214,0.4987663715675976,False,0.2629684131953078
UC0xftucqJlQ32vx6nrz37VA,0.24751106194690264,0.5722311670117808,0.48082673781088014,0.12875104777870916,0.0,0.6870063114725966,0.0,0.30854312681959933,0.2530874471760825,0.0013342228152101402,0.44209234528734664,False,0.258616492080259
UC0Z6rHz_kMPEfwaYJ2V0JNA,0.25765117994100295,0.655629261092142,0.23174111174346979,0.3431684828164292,0.46831695641219456,0.7420092774679529,0.41976560025340515,0.339399933259121,0.43713886467372304,0.004669779853235491,0.4401513365201175,False,0.25811081714458184
UC-yW5VbUHcZKNJYY7iuSv2w,0.26521017699115046,0.7337724427887907,0.3213556766000949,0.4742665549036044,0.526581002771479,0.4970419155875531,0.013747228381374724,0.2756636691347607,0.3542800883651417,0.023015343562374918,0.4642590726886884,False,0.2579889098908246
UC-JSHT9kBym9BwLdnf3mCag,0.24953908554572268,0.7268263563092358,0.3079203267152925,0.503772003352892,0.5509574200050391,0.5256062642990307,0.044472600570161544,0.4294198330912956,0.35400640595994076,0.030687124749833223,0.1384525519281472,False,0.25503811852769287
UC0Pwy1fzFd6p2iuSEa1R4Iw,0.47594026548672563,0.7969757728271706,0.509250838885525,0.3089689857502096,0.36073318216175365,0.6464221965988785,0.12961672473867597,0.46299130359440127,0.5814034753121399,0.0030020013342228155,0.5548734217916014,False,0.2540143238910475
UC85isExtfROZvkEBTwVlxCg,0.23543510324483774,0.696493018916774,0.48480727144374236,0.3025984911986589,0.527588813303099,0.43360004167241734,0.02736775419702249,0.28863921359404343,0.3994364518348504,0.0020013342228152103,0.6562174444277722,False,0.24610272919159112
