channel_id,sym,sat_std,sat_mean,lines,ed,white,var,dom,bright,entropy,skin,is_bot,bot_likeness
UCBvd_Q8iA7CS_PODSIaKNRQ,0.050876722899830806,0.8572700491674076,0.6068320243183738,0.0,0.028499580888516347,0.030852074754513778,0.09344609904898955,0.9524336283185841,0.6099746533363614,0.959174263413787,1.0,False,0.4717599178314877
UC4frUBn3AfjawKwE2Y2Whww,0.39279758204540083,1.0,1.0,0.007004669779853236,0.3428331936295055,0.020969274627811212,0.21499413819819715,0.5854535398230087,0.8659297074922478,0.7371196883436479,0.0,False,0.46973652672178834
UC-XczjPLb0GkQKgm_BfxamA,0.047866069323272864,0.8302380043722971,0.6121730579981646,0.0,0.04291701592623638,0.04339562876148242,0.12184535744355435,0.9322455752212389,0.601843176859735,0.9309460981274887,0.9860166288737718,False,0.46813514662793115
UC-LmbIksWvkgnuyT83L8rGA,1.0,0.5409019847621998,0.8749903351038426,0.05370246831220814,0.49622799664710815,0.4247070003167564,0.7469116647109014,0.14638643067846602,0.3793499541043558,0.452541182064088,0.02525825144872764,False,0.4673615698316958
UC-D0Q5IaPrFLsFiILReD2gQ,0.026391717219352184,0.8335769329615078,0.6115412926471362,0.0,0.03822296730930428,0.03984795692112765,0.11683448418969478,0.9336283185840708,0.6031507950011599,0.9373697416858902,0.9868354749307131,False,0.4661272437681779
UC09s5sfH-gQ6AReQHWhHZnQ,0.03496280894300252,1.0,1.0,0.0,0.056496227996647115,0.0,0.02952002681564386,0.9678281710914454,0.988732625437749,0.9742200881060301,0.0,False,0.45925090439913796
UC-xyWfdWWwmaOW8i5BPsWzw,0.46916250455510045,1.0,1.0,0.10640426951300867,0.5585917854149204,0.4577763699714919,0.36193047364677056,0.16998525073746307,0.30730365098571566,0.5937384149385809,0.0,False,0.45680842906936836
UC4cnAJQxu-hjBpVK72aIJYw,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,False,0.45454545454545453
UC-JWFafavOHn4sWcmba_Ckg,0.35472015605238894,1.0,1.0,0.06104069379586391,0.5805532271584242,0.31751662971175165,0.4721426286488519,0.10665560471976399,0.4411385624914653,0.5682059587652555,0.0,False,0.44563395103125136
UC-I1kVVjYw5ZqVCNkEt8avQ,0.10529141926218077,0.8416741605834109,0.9701807517131963,0.0010006671114076052,0.1949706621961442,0.9320240734874882,0.15376404156205048,0.8510324483775811,0.07579243923117307,0.7190007449383109,0.034958427815570674,False,0.44360816693441035
UC01GEbhuIzyhnmZXUWbdPig,0.3246136202868106,0.7368725274213086,0.8916906120126528,0.007671781187458306,0.49974853310980727,0.5491922711434907,0.6140115741743563,0.30641592920353977,0.273489356616336,0.5036051413979744,0.12433862433862435,False,0.43924090644475994
UC-tQ3UsVGJmvukqLhb-QFuw,0.4180103320400421,0.6766171686243895,0.7787530279272934,0.22348232154769848,0.7247275775356246,0.07190370605004752,0.286366166329823,0.32190265486725667,0.6452043980952394,0.393623973989105,0.27840765936004036,False,0.43809081694241453
UC-zjUvTVFRqMSdptXVAN9uw,0.636793423506463,0.6872553711957188,0.8210232407875155,0.004002668445630421,0.2732606873428332,0.2532150776053215,0.49165550656201595,0.40403761061946897,0.509936997244314,0.4157443003218536,0.29176114890400606,False,0.435335093866831
UC-bVmdZOQLP8mo9CUrk6jJA,0.39569891320657646,0.5211744558501139,0.9004387237345195,0.0,0.17200335289186924,0.8370605004751346,0.3441765679240698,0.712297197640118,0.08288746037529993,0.7418147057281891,0.057319223985890656,False,0.4331701001647074
UC-JSHT9kBym9BwLdnf3mCag,0.8615474480718528,0.6459935940400592,0.6920796732847074,0.030687124749833223,0.503772003352892,0.044472600570161544,0.4294198330912956,0.24953908554572268,0.4743937357009693,0.27317364369076425,0.5509574200050391,False,0.4323669238275725
UC-qjiNBosw0SEl-MLneXBkQ,0.18093074103449025,0.7621008227544849,0.9540938638848202,0.0013342228152101402,0.22984073763621124,0.7742160278745644,0.3571514060476152,0.6194690265486726,0.11440198255551715,0.7319737900311688,0.004283194759385236,False,0.4299814378129218
UC0Ag_k4GQca2w34RPLQOB7A,0.5842297056869092,0.3128936416034127,0.770961184068321,0.0016677785190126753,0.26705783738474437,0.5762432689261957,0.8939177115726674,0.3418141592920354,0.2825367986674563,0.5892903072777879,0.05026455026455027,False,0.4246251766602812
UC9V1xhmtXhJrjbt_HRWFG9g,0.16161765021114238,0.7895994129590307,0.5832148932220442,0.04719813208805871,0.19882648784576698,0.0017738359201773836,0.25913927810604076,0.8522077802359882,0.041502514584737416,0.7481062048013842,0.976883345930965,False,0.4236426850823033
UC-LyNz8l_gA6sqMnqUErZVw,0.12350217573042377,0.6786689427660372,0.9464041650866176,0.0023348899266177454,0.22279966471081308,0.9522964840038011,0.06889471249624073,0.8183997050147491,0.0,0.8034144461910462,0.03363567649281935,False,0.42275916931083324
UC0HI1ylkpEcG1SSxDzFRmcw,0.6051424406765127,0.34228171799585794,0.79791983668141,0.013342228152101402,0.46035205364626997,0.18226164079822615,0.6943430198646723,0.3851401179941003,0.6563174484017824,0.5009227810818495,0.0,False,0.421638480481162
UC06PvZXw0wJ7Mwo-az2sB3A,0.2591037705515422,0.48512043421505235,0.8855369413537457,0.017011340893929288,0.32891869237217103,0.7920810896420653,0.3466457999393493,0.6827986725663717,0.08228574182623027,0.6902821553124903,0.04069035021415974,False,0.41913408989882794
UC-DQiqiaogkBHFtbXmnBgZg,0.5012336284324024,0.6122538635406285,0.6972523684259025,0.21080720480320214,0.6174350377200336,0.08096293949952486,0.23774585977383442,0.20676622418879054,0.4852816283789161,0.29775284884635156,0.661753590325019,False,0.41902229035769145
UC-rXOJGNHecp6yRhRpqrNaw,0.39597007566826004,0.31458403292965387,0.8272813030043654,0.005003335557038025,0.16831517183570832,0.12049414000633513,0.7427507193637076,0.5392699115044248,0.6946380597205659,0.7853296127009071,0.0,False,0.4176033056628151
UC08ovWnxwxI_Jr2OEONV2LQ,0.3053932391588605,0.6370427966966221,0.874528639886854,0.023682454969979987,0.5188600167644594,0.6426354133671207,0.20772643397142132,0.5337389380530972,0.1425118779777096,0.4271330146388055,0.2558578987150416,False,0.4153737021999975
UCCP2QJwtRIWmEqFB-ZJSnZQ,0.3293434224346745,1.0,1.0,0.05036691127418279,0.5292539815590948,0.06341463414634146,0.20945044254288397,0.18519542772861353,0.5666088072414588,0.6234311424452296,0.0,False,0.41427861539749816
UC-h5Jo4xBVBNXve3rANEqsQ,0.42334890999121133,0.21573534911417058,0.7921658594431482,0.0010006671114076052,0.26571668063704945,0.7600886917960089,0.6494859131539805,0.6134771386430677,0.1231239805531964,0.6905637176392603,0.01883345930964979,False,0.4139582152174683
UC-0b8Ft_yHJJdpaH4N9654w,0.588925210606418,0.6836913654434547,0.7429690512175114,0.005670446964643095,0.23017602682313498,0.027177700348432057,0.3407493092036488,0.5703355457227139,0.706268607452401,0.4190440540739443,0.2169942050894432,False,0.41200013844961314
UC-yKnq4j1H_o7hJpy0HaS2A,0.3355662258043772,1.0,1.0,0.0036691127418278856,0.21944677284157588,0.10072853975293,0.12230577062170729,0.6198377581120944,0.44355687712941305,0.6739510373808668,0.0,False,0.4108238267622539
UCBwhZBR81czCSvVz_r4tM4w,0.011284859917257695,0.4456740750252016,0.8756316585565957,0.00033355570380253505,0.23537300922045265,0.6032309154260374,0.8465549965562208,0.3851401179941003,0.28763266348330285,0.710274827703234,0.11671705719324768,False,0.41071343061631393
UC0GrLd2vsOokTmd724VLQLg,0.2936657306381427,0.5622621304889923,0.8354427471384889,0.0013342228152101402,0.29421626152556585,0.5797275894836871,0.5318274490857504,0.3980457227138643,0.30507422534213613,0.5316940807847743,0.17712270093222476,False,0.41003753281353067
UC-ma_FeoatbbcEsdQpkj_Cw,0.09526698248697807,0.32125939087358757,0.878574089278437,0.0016677785190126753,0.09589270746018441,0.08444726005701615,0.4732668012157764,0.7921275811209438,0.8598638392710443,0.8969670501131173,0.010582010582010583,False,0.4099923173616462
UC-0kXA4hEPW8-wOSHMrV6mA,0.16902960279522405,0.7051999721903361,0.9370860457085054,0.004336224149432955,0.277116512992456,0.6618308520747546,0.3846612602159692,0.45547566371681414,0.20834358713344636,0.6761855346428082,0.015684051398337114,False,0.40863175518346223
UC84lS6HxVe7woZ6v7laUEjg,0.6173351053567984,0.5350837344171917,0.7284956594470782,0.01000667111407605,0.4170997485331098,0.079125752296484,0.4462452212463278,0.47123893805309736,0.6745832088881034,0.37592393263894,0.10462333081380701,False,0.4054328457095467
UCBuEhBfOKAPqenB_FK9DXZg,0.7580051874557889,0.6061927655016317,0.87448723415967,0.009339559706470981,0.4595138306789606,0.14551789673740892,0.4666124907156091,0.2053834808259587,0.5138306420302841,0.3630303052764611,0.049067775258251456,False,0.4046346516678632
UC-hnLZfEc4fx3M8N_FB7zew,0.11133523397140443,0.6640726668331525,0.752031321647622,0.0006671114076050701,0.26823134953897737,0.04225530566993982,0.16244900844589186,0.810287610619469,0.14009721454454993,0.6252934088048849,0.8704333585285967,False,0.4042866900010994
UC-pBZozoKovkSYB1rjfeQHQ,0.44600758826177356,0.635868253860165,0.6765583535154469,0.22581721147431622,0.7309304274937134,0.04985745961355718,0.2598634095799217,0.25165929203539816,0.5000561068469096,0.17479948346708163,0.4921894683799446,False,0.40396427768438437
UC-h72nzyYgjo_rs9CQWTyzg,0.30219930976827936,0.27058913188733025,0.8456818006786267,0.0,0.1666387259010897,0.8584098828001268,0.3816130683412788,0.7374631268436578,0.039342705245783316,0.8164592187307247,0.002393550012597632,False,0.4018900472917723
UC-bjU6zk-v4fkfKPlyln-yQ,0.4446442734346532,0.42842293045695024,0.8237394809009446,0.01134089392928619,0.4045264040234703,0.6525815647766867,0.46481098141740546,0.4808259587020649,0.15113115541401867,0.47187632859244777,0.08327034517510709,False,0.4015609378930032
UC-y7nva1NpZZpxJR_YwGi_Q,0.6418458339585433,0.743509812611293,0.8478059724572886,0.013008672448298866,0.3654652137468567,0.2888818498574596,0.38526643297941204,0.08333333333333326,0.3986200393210414,0.322295204175043,0.32388510959939537,False,0.40126522495345135
UC-8P4N4-TG2gdG50vzs5zXQ,0.3523643651797388,0.426741886916845,0.8812459715614359,0.05003335557038025,0.6467728415758592,0.0013303769401330377,0.2245799185924518,0.4392514749262537,0.7879411902878926,0.594994618125138,0.006802721088435375,False,0.40109624734223304
UC-Wl0O9bgxwHZqjpzKGVyrA,0.48676984416196856,0.5428863769454512,0.7704016880355207,0.0026684456304202804,0.212070410729254,0.5498257839721254,0.4747128274337033,0.37960914454277284,0.3073710765674682,0.43166501389545553,0.2386621315192744,False,0.39969479485758314
UC-46_r-Pw364aLZ2SrehhAQ,0.8686105335362586,0.4168756881414958,0.6390678017714695,0.02835223482321548,0.5897736797988266,0.30598669623059865,0.6410781634266262,0.08351769911504425,0.3154653107552565,0.19219556669050963,0.29352481733434116,False,0.39767710832942205
UC-JFMlZnH3o__n_8NU8O2fQ,0.37895972219245033,0.5626572691987786,0.777943129462558,0.08238825883922615,0.490360435875943,0.4433956287614824,0.495882965191147,0.15200958702064893,0.3797267584384819,0.37375132826154056,0.2146006550768456,False,0.39560688530173654
UC0IV3SNPHa6m-VxJljbfPBw,0.6907794045143725,0.29455263605297,0.5991052945506401,0.20813875917278185,0.7200335289186924,0.3274627811213177,0.5524235713339448,0.19238569321533916,0.267353872090507,0.15770868199923016,0.33471907281431096,False,0.39496939052582786
UC86gnl5xAGPahcoZxDfk55Q,0.04548669910612846,0.6528542848271733,0.9422335068508934,0.0,0.04291701592623638,0.9336712068419385,0.044599122487720744,0.8031895280235988,0.03194633799981639,0.7724511541249304,0.05700428319475939,False,0.3933048308530178
UC0Z6rHz_kMPEfwaYJ2V0JNA,0.5598486634798825,0.5628611353262769,0.7682588882565302,0.004669779853235491,0.3431684828164292,0.41976560025340515,0.339399933259121,0.25765117994100295,0.25799072253204713,0.34437073890785797,0.46831695641219456,False,0.39330018918527115
UC-5i7nYS71UbUROUqR-6j2Q,0.4079376647874642,0.6394627048325523,0.6380731184255058,0.3372248165443629,0.7701592623637888,0.047576813430471966,0.29510471662751997,0.05641592920353977,0.36074098036795865,0.19262124572534067,0.5738221214411691,False,0.39264903397724304
UC1WSVxoPyRTrMt4sCPJYo2g,0.40522282480547056,0.6952223465059435,0.7651905011295189,0.010340226817878585,0.3490360435875943,0.1991764333227748,0.3194300757443052,0.12195796460176989,0.45416752165712126,0.38489840089752625,0.6105442176870749,False,0.3922896869779071
UC-I7n-kv1A9e81KpUijX8vw,0.4517523740112752,0.7514973335764623,0.8521753598758792,0.04769846564376251,0.5064543168482817,0.0716503009185936,0.2699173532250034,0.19727138643067843,0.627992862138053,0.3786524081838383,0.15104560342655582,False,0.3914643422071258
UC-U69ofsvYTeq9qLMvw0evA,0.7156288182461255,0.3877135165806681,0.6129891200273003,0.0020013342228152103,0.41877619446772846,0.1450744377573646,0.5277040964961353,0.4236725663716814,0.6076498095409876,0.3081669487760934,0.15199042579994962,False,0.39103338802607723
UC55uk0sAxiGgXhk3JFB_12Q,0.5628185890977684,0.5228447883852718,0.7623987878648815,0.25183455637091395,0.7564124056999162,0.0572695597085841,0.2977498458618457,0.10213864306784659,0.5654985975722409,0.22763334634019272,0.19375157470395568,False,0.3909409722430379
UC55h8A0f65u60uEO5oCnFoQ,0.05444899359070554,0.3472138436558101,0.8934817529811818,0.0010006671114076052,0.077116512992456,0.0,0.09436814187239871,0.9303097345132743,0.9547698487403222,0.9304363554250517,0.0,False,0.38937689553478255
UC-dMj_-Z_se1ajOysJV0AwA,0.7102645173736897,0.4675101139475655,0.7787780483372351,0.026684456304202804,0.4781223805532272,0.13962622743110548,0.488692349661932,0.15422197640117996,0.585969442336888,0.45014848468323176,6.298815822625347e-05,False,0.38909827138077124
UC4dQjIp2RwwDvsjp82x_LyQ,0.2777582474116309,0.8063449494073796,0.8456388998293852,0.15910607071380922,0.5969823973176865,0.03300601837187203,0.14518386743302525,0.23737094395280234,0.5852596481260921,0.33107250468167515,0.25188964474678766,False,0.3881466538174678
UC0DbN3IqKO_TqHzSgBYbG9Q,0.6047126535336864,0.6708258905372945,0.8184959352818415,0.010673782521681122,0.46722548197820624,0.2650617675007919,0.4552775287290289,0.11891592920353977,0.39524656951054127,0.2999423956728985,0.16263542454018645,False,0.388092123546336
UCBxft5Z_QIc0B0fi-YEx56Q,0.6925467835630532,0.44980813344380166,0.7128106390688698,0.23549032688458973,0.7538977367979883,0.12853975292999684,0.3621147487924798,0.06978244837758107,0.47690430411322826,0.14375631040049297,0.24332325522801715,False,0.3880885854181908
UC1PvLdr4567K_U65vRUiVjA,0.04719727337034563,0.8902381247899588,0.6961740497828045,0.0,0.028499580888516347,0.030852074754513778,0.07427313049411481,0.9533554572271385,0.5790679350465273,0.9692766388245753,0.0,False,0.388084933198045
UCBw8aWdWc6YvMeC413niiOg,0.10041263852864901,0.5444751435550552,0.8944514464298987,0.0,0.11399832355406539,0.8356034209692746,0.18897739929692908,0.715523598820059,0.0017314013104904324,0.7825506539520646,0.09057697152935248,False,0.3880273634496217
UC0A7F-ciD5MrCWPF5J-4tiQ,0.06371460418854902,0.85259941808733,0.7040279564635104,0.0,0.047443419949706626,0.05543237250554324,0.120774317020431,0.9123340707964602,0.5641184421623603,0.9474524578993375,0.0,False,0.3879906417339299
UC0D74-aRi4u5cCCGnYOWcew,0.42636385072131366,0.6363856927718958,0.655741830134362,0.11507671781187459,0.6680637049455156,0.0010769718086791258,0.24045451998365067,0.0771570796460177,0.5391171824967085,0.31363305937746033,0.593663391282439,False,0.38788490917999247
UC1WAo3RYwe7OLcExnYEoqQw,0.7632462326638227,0.21150229504378426,0.6368049192811063,0.0023348899266177454,0.24844928751047782,0.44124168514412415,0.834934204041245,0.15422197640117996,0.43640879180903314,0.5317078994698602,0.004283194759385236,False,0.387739579640967
UC0BEWbe2usL77kpmRTAeErw,0.3217776682171871,0.10125749145537688,0.7462785954298574,0.01000667111407605,0.3170159262363789,0.7377256889452012,0.6304564828121831,0.5718104719764012,0.12149237884024588,0.6970516961774129,0.009007306626354246,False,0.3876254888936977
UC-iPnozPIPY6eBHDMWYDqcA,0.05344579966131491,0.8664264085474598,0.7009767479838127,0.0,0.039396479463537304,0.04478935698447894,0.1038348164029366,0.9277286135693215,0.569865681912394,0.955966935354497,0.0,False,0.38749371271634114
UC0WAR_SBIa5WNM7O6RehEdA,0.16638014190478234,0.6681888086616585,0.8917817686891173,0.00033355570380253505,0.2777870913663035,0.8293316439657903,0.1444996439283066,0.5726401179941003,0.046669212773472135,0.6058911013492013,0.057256235827664405,False,0.38734175656038183
UC0Sp-XiF1n6FTCwvJT9plIQ,0.055738355019185004,0.8474711836640686,0.7053341439132482,0.0,0.05129924559932943,0.05866328793158061,0.12819568851096264,0.9060656342182891,0.561689417323701,0.9459161252142293,0.0,False,0.38730664376314494
UC4gJnk4Pn89lqPkflCkl9rw,0.4167003386851298,0.544974308843194,0.6503532881883771,0.37816877918612407,0.43826487845766976,0.0945993031358885,0.29924629660324714,0.1931922935103244,0.42389532190603596,0.2094102598177522,0.6041509196271102,True,0.38663236254189576
UC-VwX0trBkdCaG59nNx_9PA,0.7982947846777133,0.5253087090142583,0.5906860791687267,0.004669779853235491,0.4378876781223806,0.0765283496990814,0.5203758632207528,0.11476769911504425,0.39018137481491433,0.2439873630507421,0.5483749055177627,False,0.38646023511405564
UC-uugusSMCjOdCyyEICooUw,0.03780304816616997,0.862226177215719,0.7018881011595923,0.0,0.049287510477787094,0.048337028824833705,0.1070841864299406,0.9220132743362832,0.5683333929696782,0.9485069003418669,0.0,False,0.3859526927201701
UC-lVtTJG9CYQCudpPFiCSLQ,0.43667445499560564,0.4020608752500938,0.7033759001702731,0.006004002668445631,0.4338642078792959,0.02103262591067469,0.23203927524930512,0.5639749262536873,0.8085198673006132,0.5216396902284954,0.11211892164273118,False,0.385573158868111
UC0vC-MHWcT9CdkA2nrjZDBg,0.4093052667681294,0.4138364891740627,0.6736058841169339,0.004669779853235491,0.435037720033529,0.4377573645866329,0.7017520893411111,0.39343657817109146,0.24257996077632404,0.4151751399208047,0.0934114386495339,False,0.3836879737628534
UC-1BrmXyZ6g2hRChQOPW_Lw,0.019190371053139366,0.832270174129132,0.7096640784171381,0.0,0.05901089689857503,0.07323408299018055,0.15345503929738116,0.8839417404129792,0.5531845443040839,0.9289339638924642,0.0,False,0.3829895355813703
UC8AsUq9vGkUoPNxUrZjIzCQ,0.016331911427407864,0.8282257148897965,0.7105553542395742,0.0,0.06102263202011735,0.07614824200190054,0.1584246017208222,0.8799778761061947,0.5516101447994795,0.9304961172671617,0.0,False,0.38298114495204133
UC-yW5VbUHcZKNJYY7iuSv2w,0.5357409273113116,0.6457199116348583,0.6786443233999051,0.023015343562374918,0.4742665549036044,0.013747228381374724,0.2756636691347607,0.26521017699115046,0.5029580844124468,0.2662275572112093,0.526581002771479,False,0.38252497997404317
UC83bLfiOkuT6K5fwVH212cQ,0.22963816424085204,0.6657525743575815,0.7439120765707539,0.0,0.25817267393126575,0.0897687678175483,0.5472080667308333,0.5257190265486726,0.6193528945412785,0.5264519811282294,0.0,False,0.38236147507881957
UC-FNROodtmwmAyjkxRmd_8w,0.11040492165226912,0.463827280955567,0.8447030449594797,0.00033355570380253505,0.22481139983235543,0.0013937282229965157,0.2837943782895625,0.5720870206489674,0.8413059824016798,0.6844940322870136,0.17687074829931976,False,0.3821841902957285
UC0LQ7SqVsfPszK7qMsXAeXg,0.08422756211013693,0.27638787522029773,0.8514085758492507,0.0,0.26186085498742667,0.009819448843839087,0.10425445831269263,0.845593657817109,0.9367392258423513,0.8327699792507943,0.0006928697404887882,False,0.38215950072494426
UC02aT5krLjYEcLeM-jB7Bmw,0.3617435853465092,0.14153749140604133,0.7483765415471231,0.0010006671114076052,0.2766135792120704,0.20538485904339562,0.8109681539899807,0.36329277286135686,0.6431499868678334,0.6509232046430782,0.0,False,0.3820900765480724
UC0Z6F1mmzZYNiwiEga6PX_g,0.18313112259115538,0.43546577324335134,0.8322643312331242,0.0023348899266177454,0.2803017602682314,0.0003167564143173899,0.08924705081285116,0.7191187315634218,0.8787916848922639,0.683301575065374,0.09605694129503654,False,0.3818482379368859
UC-txgTyM7f_Ky2SCxrn2tng,0.2828288782662751,0.6868125522851214,0.7470252868467948,0.18579052701801202,0.5998323554065382,0.1585049097244219,0.4328650248912714,0.30355825958702065,0.4720026833921056,0.24346807698437112,0.08377425044091712,False,0.3814966186220772
UC05IUMjdezMh6oKGN7Pr2sQ,0.4868866690960536,0.5356236988969028,0.5008077930887769,0.18312208138759173,0.7230511316010059,0.01165663604687995,0.33170605351701826,0.11790191740412981,0.4277111351766075,0.21552590156331153,0.6586041824137063,False,0.38114520001745317
UC0JNNf-Wa9vzqN_UyjHSbvA,0.2469561209834732,0.5061297133858415,0.6124019642364362,0.013342228152101402,0.47912824811399835,0.052391510928096297,0.45818033316444057,0.3978613569321534,0.6579449120826399,0.42626407877815287,0.3415847820609726,False,0.38110774989257323
UCCR15hL4IkwRsiiMBePDl5Q,0.2855619386508328,1.0,1.0,0.0,0.19027661357921208,0.08723471650300918,0.11513123404073641,0.452433628318584,0.38556041003516595,0.6759714773868601,0.0,False,0.381106365319491
UC-9m6N4uepL6iRjMen-cNTw,0.6344354890570405,0.5591839499550689,0.6134782690416609,0.015677118078719146,0.45716680637049456,0.13430471967057334,0.38106138088950586,0.07558997050147487,0.371947744930728,0.23135115502499803,0.7176240866717057,False,0.38107460819927
UC-xxHkKf7ev863eALZPHs4w,0.6987470793766479,0.36083707347561134,0.6125480285076448,0.05470313542361575,0.5471919530595138,0.12828634779854292,0.5672747511029824,0.24714233038348077,0.5484039001682718,0.25813621411443666,0.1599899218946838,False,0.38029643048231204
UC05U61YKNg-quO-E9rKFs7w,0.6249823154916294,0.5332084646540407,0.49961511286462823,0.13775850567044698,0.6561609388097235,0.018055115616091227,0.48801469900365846,0.09043141592920356,0.43898995018052767,0.1731375350960187,0.5163769211388259,False,0.37970281585952675
UC-us2xuIKXYQBGNMdSyPxHA,0.5815588090287453,0.7638740783099098,0.7991220826354571,0.0033355570380253505,0.3190276613579212,0.06221095977193538,0.3134151560499696,0.09421091445427732,0.41337285397395906,0.3056759322450281,0.5127236079617032,False,0.37895705571153915
UC0Xu9OX92PG0o9NCiYN-9Bw,0.6948157595764295,0.6710356964039002,0.7660910985802931,0.039693128752501666,0.45901089689857505,0.20443458980044346,0.3701464924622989,0.13154498525073743,0.456818296333241,0.19282487278603222,0.17983119173595366,False,0.3787497280527642
